Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,69,482989,33,9B 19D G 1C 2D G 3A 2A G 18A 12D G 7A 5A G 10C 5D G 1A 16C G 6B 18D G 12D 13A G 9C 5B G 19B 8C G 12C 17B G 20A 4B G 4D 20B G 16B 1B G 1D 8A G 6C 15D G 20C 3D G 20A 8C G 1D 12B G 2D 14C G 16A 20B G 17B 9C G
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,72,489308,74,19C 20D G 17D 16B G 11A 16A G 8C 5A G 16D 1C G 5D 17A G 2A 17C G 10C 4C G 4A 4B G 5B 3A G 12D 2C G 2B 12A G 6A 1D G 7B 3B G 9C 4D G 18C 8D G 13B 8A G 16A 6C G 18B 8D G 10C 19D G 4C 7D G 8D 6A G 4A 20C G 4D 9A G
Monte Carlo Barricade,Monte Carlo Beeline 3,One,Normal,66,393959,13,4B 20D G 17A 18D G 10C 10D G 9B 11B G 17D 12C G 19B 13A G 12A 5A G 1B 1A G 5C 7A G 2C 7D G 19D 14A G 14C 15D G 15A 10A G 10B 9C G 7B 7A G 11C 7B G 7D 12C G 16B 19C G 7D 12D G 14A 19D G 7D 17A G 17C 8D G
Monte Carlo Tree Search,Monte Carlo Beeline 4,One,Normal,63,403966,44,12A 2D G 2B 9C G 14B 6B G 20A 8A G 20D 15A G 9A 20C G 9B 14A G 8D 15D G 5D 16C G 4A 16A G 19C 19D G 13A 18D G 11A 6D G 15C 6C G 9D 18C G 16C 20D G 20D 20A G 15A 20D G 20D 13A G 17B 20D G 18C 11C G
Monte Carlo Barricade,Monte Carlo Beeline 4,One,Normal,87,592944,5,2B 2A G 8D 2C G 17C 7A G 7B 19A G 12A 19D G 3C 20D G 15D 16B G 3D 14C G 7D 10D G 5D 1D G 15B 14D G 17D 17B G 13A 18C G 18D 5C G 15B 14A G 6C 19B G 18B 8A G 20B 2C G 18B 3C G 16B 12B G 6A 20B G 2D 20A G 18B 9C G 20B 19A G 17A 20B G 19D 7D G 2C 20B G 2C 5C G 20A 11C G
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,78,492739,44,12A 18B G 1D 20A G 17B 12B G 8B 10B G 8A 15A G 20C 19B G 19D 14C G 8D 7D G 3A 2A G 4D 2C G 4A 7A G 10C 14B G 14A 7B G 9D 5D G 11C 4C G 16D 9A G 7C 4B G 14D 12D G 19D 14C G 14C 10A G 10A 10D G 10D 10A G 10A 20C G 20C 14B G 10B 9D G 3B 11D G
Monte Carlo Barricade,Monte Carlo Tree Search,Two,Normal,106,715400,76,20A 19B G 10A 12D G 14A 20C G 4B 19A G 18A 17D G 8A 13D G 12C 8B G 8D 15B G 15D 12B G 17D 8C G 2C 3A G 7D 5C G 16A 20B G 6C 6B G 3D 16B G 2A 1D G 9A 7C G 6A 1A G 8C 8D G 1B 12D G 11C 16B G 3A 14A G 2C 8D G 19D 3D G 12D 2B G 3A 17C G 15D 12B G 20C 8C G 20A 20C G 20B 8C G 15C 20C G 8A 2C G 8C 3D G 1A 12A G 12A 8A G 12B
Monte Carlo Beeline 4,Monte Carlo Barricade,Two,Normal,207,1329953,73,19B 19A G 15A 11D G 1A 1B G 6D 2D G 18A 2C G 7C 6A G 2A 13B G 6B 13C G 9B 16A G 9A 3D G 8C 8A G 12A 14D G 14B 14A G 10B 5D G 4B 7C G 2B 3B G 4D 12B G 8B 9D G 10C 4A G 14A 11A G 4C 16A G 2B 16C G 17A 11B G 13A 17A G 4B 10B G 7A 3D G 9B 6B G 15A 17D G 17A 2B G 7A 18C G 4D 10B G 8A 16B G 14D 1B G 10D 5D G 13C 15A G 7B 4C G 16B 5A G 10A 1A G 18B 15B G 15A 14B G 16C 8D G 19A 2D G 20A 8A G 3D 16A G 18A 15B G 10B 10C G 10C 10B G 5B 9B G 14B 20C G 8D 18D G 4C 14A G 12C 17C G 18A 12A G 8D 19C G 14B 19D G 10D 14D G 20A 19D G 11B 9D G 14D 14A G 2D 13C G 14D 14C G 10B 6A G 19A 13B G 4D 17B G 17A 20D G 9A 13D G 5C 8A G 15B 5C G 6A 20C G
Random,Barricade,Two,Normal,69,121,69,18B 4B G 18A 10B G 14B 10A G 15D 5B G 15C 5A G 1B 19C G 9C 9A G 14C 18C G 8A 14A G 17A 6C G 14D 19A G 20B 10B G 3C 1D G 15B 18B G 8B 2A G 2C 13A G 11D 7D G 12B 7B G 13D 12A G 7C 7A G 14B 12B G 7D 8D G 15A 1B G
Barricade,Random,One,Normal,54,128,13,4B 3B G 20D 3A G 2B 17C G 18A 17A G 12D 5C G 13D 5A G 10D 9A G 8D 1B G 8A 19C G 11A 16A G 13B 12C G 9B 19B G 19A 6C G 14C 12B G 8C 15C G 16B 10C G 14B 13A G 6A 10B G
Barricade,Deep Beeline,Two,Normal,57,3171,58,15C 15B G 19D 15A G 10D 8A G 4A 4B G 4C 16A G 13B 4D G 13A 6A G 16C 6D G 19C 7A G 9A 19B G 5A 20A G 3C 7B G 7D 11A G 12B 11C G 5B 9B G 14D 10D G 10B 2C G 2A 5A G 1A 12D G
Deep Beeline,Barricade,One,Normal,57,4855,13,4B 4C G 4A 16A G 9C 5B G 3B 9B G 17C 9A G 14D 7B G 18B 7A G 5A 1A G 17D 13B G 17A 6A G 2B 18D G 20D 3C G 11D 1C G 9A 1D G 6C 13A G 9A 6B G 3D 13D G 1C 8C G 12B 19D G
Deep Beeline,Random,One,Normal,51,5197,13,4B 7B G 6A 13A G 2A 4C G 20B 12D G 16D 1D G 5D 5C G 18D 11D G 6C 16B G 10D 15C G 17B 18C G 14A 1D G 1A 18A G 10A 3C G 20D 14C G 8A 5D G 11A 19A G 17A 4C G
Random,Deep Beeline,One,Normal,78,6371,37,10B 4B G 1B 17B G 10D 4C G 18B 2D G 6B 19C G 15B 6A G 3A 6D G 13A 14D G 9C 20C G 19B 13C G 14A 18A G 15A 13D G 8C 16A G 8A 8D G 6B 20D G 12C 12D G 13C 14B G 16D 8B G 6B 12C G 15A 17B G 11C 2C G 20A 14C G 10D 2C G 1D 8B G 12D 20A G 15B 7C G
Random,Monte Carlo Barricade,Two,Normal,48,139602,46,12C 12B G 15A 7D G 10B 12D G 11A 9D G 5B 5C G 5D 8C G 9C 1C G 3C 13C G 10A 3D G 13D 19C G 14B 3B G 2A 18B G 2B 9B G 18A 16D G 14D 4A G 16B 8A G
Random,Monte Carlo Beeline 3,Two,Normal,45,143954,41,11B 9B G 2B 8D G 5D 7B G 12D 2A G 13C 2C G 18B 15A G 20D 19B G 3C 3B G 8A 19A G 4A 10A G 3B 20A G 19D 15A G 13A 10D G 17A 15C G 5D 14C G
Monte Carlo Beeline 3,Random,One,Normal,48,146843,19,5D 19D G 10B 1C G 13C 3C G 15C 14B G 10D 19B G 4B 1B G 16A 11A G 20D 12A G 5B 7C G 3B 16B G 11B 3A G 15C 8A G 11D 16C G 7B 7A G 18A 6B G 8D 18C G
Monte Carlo Beeline 3,Deep Beeline,One,Normal,51,150606,29,8B 10C G 3A 2C G 20A 19D G 15B 19C G 6B 5B G 9C 19A G 13A 16C G 2A 13B G 3D 11D G 19B 11A G 7A 15A G 9B 9A G 17D 16D G 9B 11B G 7C 18A G 18B 6D G 2D 1D G
Monte Carlo Beeline 3,Barricade,One,Normal,48,152711,72,19A 4B G 19B 18A G 7B 7A G 12D 10D G 14B 11C G 10A 15D G 4D 4A G 9C 8A G 8B 13D G 12C 15A G 20C 1D G 6C 3D G 13C 8D G 15C 11D G 16C 16B G 2A 20D G
Monte Carlo Tree Search,Random,One,Normal,48,157289,50,13C 2A G 14A 20B G 4C 17B G 17B 1B G 6B 20A G 10A 10C G 1D 19A G 14B 13B G 13A 9C G 15C 8A G 5C 11B G 3D 4D G 3A 15D G 2B 10C G 9D 3D G 8C 16C G
Random,Monte Carlo Beeline 4,Two,Normal,48,157283,18,5C 12A G 13D 20D G 11C 5A G 1B 18A G 20C 1C G 1A 14B G 4C 2C G 16C 9B G 6A 17A G 11D 4C G 4A 17B G 5D 18D G 10B 5D G 9C 14D G 9A 13B G 17D 10B G
Random,Monte Carlo Tree Search,Two,Normal,51,167144,61,16B 13D G 14B 11C G 17C 5A G 13A 7A G 7A 2C G 7C 16D G 20A 7C G 3B 6D G 8C 19D G 3D 20C G 7D 15D G 9D 7A G 4D 3A G 6B 18D G 20D 15B G 14D 11C G 19C 9D G
Monte Carlo Beeline 4,Random,One,Normal,48,167103,14,4C 1D G 3C 2B G 1A 2A G 17A 11A G 18A 20C G 16C 16A G 3A 1C G 15C 9B G 18A 16B G 7C 20A G 7B 4D G 14C 8C G 15A 10D G 15B 18D G 14D 1C G 14A 4B G
Barricade,Monte Carlo Tree Search,Two,Normal,51,167326,13,4B 2B G 8D 2A G 3B 14B G 12B 1B G 8A 20D G 6D 6A G 11B 17D G 18D 4D G 1A 9C G 19B 9A G 1D 14C G 19D 20C G 11D 15D G 9C 17B G 19A 7B G 17C 12D G 10D 13A G
Deep Beeline,Monte Carlo Beeline 3,Two,Normal,54,169297,42,11C 11B G 20D 18D G 19C 14C G 11A 6C G 4C 9A G 4B 16B G 5B 14B G 3D 11D G 6B 4A G 9C 9D G 2A 2B G 2C 20B G 17D 1A G 4D 12B G 8A 3C G 7D 19B G 8B 7A G 10C 13D G
Monte Carlo Beeline 4,Deep Beeline,One,Normal,48,170665,32,9A 4B G 11A 20B G 15B 8B G 15A 15C G 18A 8D G 14C 4A G 5B 19A G 8A 13C G 18D 5C G 1A 17D G 5D 18C G 6A 16A G 1D 7B G 17B 16D G 19B 2C G 16C 18B G
Barricade,Monte Carlo Beeline 3,Two,Normal,57,172992,37,10B 18A G 2C 2A G 7D 4B G 13B 3D G 4A 3A G 20A 3B G 3C 20D G 5C 13A G 19B 19C G 16A 5A G 8A 9B G 15C 9A G 19A 6C G 11D 3B G 1A 11B G 11A 3C G 8B 6D G 6A 3C G 7B 19C G
Monte Carlo Barricade,Random,One,Normal,57,186328,40,11A 2B G 10C 2A G 19B 16D G 13A 20D G 20C 1D G 16D 13D G 1A 7C G 15A 13C G 3A 2D G 14B 14A G 9C 8C G 3B 8A G 4D 13B G 18A 16B G 6D 6A G 14B 15D G 15C 5A G 8D 3C G 11D 9D G
Deep Beeline,Monte Carlo Barricade,Two,Normal,54,190313,13,4B 4A G 5B 16A G 20B 8B G 3D 2A G 15A 2B G 7B 18B G 13B 19A G 18A 14B G 17D 17A G 13C 5C G 20C 14A G 9A 1A G 9C 5A G 10C 7C G 1A 2B G 5D 6C G 10B 4A G 3A 7D G
Monte Carlo Beeline 4,Barricade,One,Normal,60,191233,24,7A 4B G 7B 5D G 1A 1B G 1C 6A G 12C 1D G 5A 15D G 16C 10C G 6D 9B G 13A 12B G 2C 10B G 15D 11B G 17A 11A G 15D 15C G 16B 9A G 6C 9D G 14B 10B G 6C 8D G 1B 13A G 10B 19B G 5A 7A G
Monte Carlo Tree Search,Deep Beeline,One,Normal,54,191464,72,19A 4B G 2A 7B G 9C 7C G 12B 20D G 14D 4D G 9D 11D G 5B 17B G 16A 18A G 3A 12A G 20B 6D G 5A 4C G 20C 12C G 15A 15D G 10D 13A G 6A 10C G 10A 19C G 19D 17D G 17D 20C G
Monte Carlo Tree Search,Barricade,One,Normal,60,196640,67,17D 11B G 17A 1B G 3D 1A G 2B 19B G 18A 5B G 3A 2A G 5A 2C G 18D 20C G 10D 10A G 20A 19D G 8A 8B G 12B 8D G 17D 13A G 15B 3C G 15D 4A G 15C 16B G 19B 17A G 6A 19C G 8D 17B G 10A 9C G
Deep Beeline,Monte Carlo Tree Search,Two,Normal,54,200590,13,4B 2B G 16C 19B G 13B 18B G 17C 4D G 14B 7A G 1C 18D G 8B 20B G 16A 7B G 3B 9B G 10B 17B G 12B 5C G 1C 15C G 6A 2B G 18B 20C G 18C 1A G 17D 11B G 10D 15B G 12D 14C G
Monte Carlo Barricade,Deep Beeline,One,Normal,60,210564,36,10A 11C G 4C 1B G 8C 7B G 16B 2C G 2A 17D G 18B 14D G 14B 13C G 5C 1C G 6A 14C G 18A 9A G 11B 6C G 13B 19A G 13A 9C G 11D 8D G 13A 13B G 3C 5A G 2C 4D G 19D 20C G 8D 5D G 15C 6B G
Barricade,Monte Carlo Beeline 4,Two,Normal,66,219207,13,4B 19B G 19C 19A G 20B 17B G 4C 4A G 9D 11A G 1C 1A G 6D 4D G 10D 17A G 9C 12C G 11A 11C G 16C 14B G 6C 10C G 3D 14C G 10B 8C G 18C 13D G 12D 13A G 15C 10A G 18D 16D G 8C 7D G 6C 12B G 8C 2D G 11D 1B G
Barricade,Monte Carlo Barricade,Two,Normal,72,235672,13,4B 4A G 5A 4C G 4D 1C G 16B 1A G 6D 2C G 3B 2D G 2A 20D G 17C 7D G 10C 1D G 15A 6C G 10D 8B G 12D 3A G 8C 9A G 10A 12C G 10B 7A G 13B 17D G 13D 14C G 14A 9B G 11B 7A G 7A 8D G 1B 16B G 16A 18C G 6A 19C G 20D 4D G
Monte Carlo Barricade,Barricade,One,Normal,81,274638,65,17B 10B G 17A 10A G 15B 10C G 10D 7C G 6B 6A G 11D 13A G 17C 15C G 18A 14A G 12C 16A G 1D 2A G 9A 9C G 9D 4B G 4C 7B G 7D 20D G 8A 2B G 3A 17C G 15B 1A G 3C 19A G 3B 10B G 3D 20A G 12B 7D G 1B 3B G 8B 18C G 17D 18B G 13B 17A G 3A 15A G 19C 10D G
Monte Carlo Tree Search,Monte Carlo Beeline 3,Two,Normal,48,288015,72,19A 15B G 11A 4C G 12D 3D G 7A 7C G 1A 5B G 2B 10D G 10A 1D G 17B 5C G 18C 7B G 7D 6B G 18C 16A G 17D 8B G 16B 12C G 6D 18B G 2D 20D G 20A 5C G
Deep Beeline,Monte Carlo Beeline 4,Two,Normal,81,288237,9,3B 3A G 4C 19B G 8B 20C G 19C 19A G 20A 20D G 2A 6D G 17D 4D G 14C 4A G 19D 11C G 10B 14A G 9A 12A G 7D 16D G 17A 2D G 2A 13C G 11D 7C G 14B 12B G 5C 2A G 15C 13B G 3B 7A G 16C 9B G 1D 20C G 10D 1D G 5C 10C G 5D 12D G 18D 3A G 7A 4A G 4A 2D G
Monte Carlo Barricade,Monte Carlo Tree Search,Two,Normal,48,297170,40,11A 3D G 5C 20C G 12A 10B G 2B 7A G 8C 19D G 15D 2A G 3B 19A G 19B 13A G 18A 16A G 17B 1B G 18B 16B G 20B 17A G 10C 5C G 15D 4A G 4B 6A G 4C 14D G
Monte Carlo Tree Search,Monte Carlo Beeline 4,Two,Normal,46,303354,75,19D 11C G 1D 12C G 18B 8C G 10D 12B G 12A 13D G 17D 17C G 16D 12D G 10C 9D G 14B 4C G 4A 4D G 9C 9A G 2A 11B G 15A 6B G 6B 8D G 5B 1D G 11D
Monte Carlo Barricade,Monte Carlo Beeline 3,Two,Normal,60,392819,48,13A 19D G 16A 4A G 20B 18A G 6C 12C G 17A 13D G 10D 18C G 8B 1A G 8D 1D G 11C 6D G 11B 1C G 10A 15A G 5B 14A G 19C 2A G 5D 2D G 7C 5A G 2B 2C G 2D 7B G 15D 14B G 2C 5C G 1D 12A G
Monte Carlo Beeline 3,Monte Carlo Beeline 4,One,Normal,67,422696,72,19A 11A G 1D 6A G 13D 2C G 6B 15A G 13A 8B G 13B 15B G 12C 15D G 10D 7D G 8C 5D G 7C 2D G 14C 10B G 20A 2B G 10C 10A G 12B 12D G 14B 14A G 9D 10C G 10C 14A G 14A 15B G 14B 10A G 14A 10C G 14A 5D G 5C 10C G 10C
Monte Carlo Beeline 4,Monte Carlo Barricade,One,Normal,69,454970,14,4C 4A G 19C 13C G 17D 9D G 1A 15C G 16A 20D G 6B 11A G 1B 17A G 6A 20A G 8C 7A G 7B 18B G 9C 18A G 10C 10A G 17C 13D G 17B 2B G 12D 12A G 5C 5D G 11D 9D G 4D 13B G 18D 9D G 19D 11D G 12C 9D G 19C 4C G 17A 19B G
Monte Carlo Tree Search,Monte Carlo Barricade,One,Normal,75,463973,50,13C 13B G 6D 10C G 18A 10A G 5D 4A G 17C 4B G 14D 9D G 13C 9A G 17A 3D G 10B 19A G 20A 20D G 14A 20C G 3A 3B G 15D 15C G 17D 18C G 7D 17D G 12C 13D G 12B 12A G 2B 14A G 8C 16B G 17A 18C G 11C 2D G 1B 9D G 4A 16B G 17A 17B G 10C 16B G
Monte Carlo Barricade,Monte Carlo Beeline 4,Two,Normal,75,478519,40,11A 11B G 15C 6A G 5A 9D G 16D 16A G 17A 1A G 5B 18C G 1B 15C G 9C 20A G 13B 13D G 20B 10A G 14C 2B G 4B 2D G 7A 19A G 19B 14A G 14D 19C G 3B 13C G 12B 20D G 9A 19D G 13C 20D G 13A 7A G 11D 1A G 17C 5A G 1B 4C G 9A 1B G 10D 3B G
Monte Carlo Beeline 3,Monte Carlo Barricade,One,Normal,91,560317,15,4D 4A G 9B 14B G 16A 9A G 18B 14A G 10C 12D G 6D 7C G 2B 19B G 2A 19A G 17B 11C G 17D 11D G 5B 5A G 1B 11A G 2C 3A G 7D 11B G 20A 20C G 15D 8C G 15C 15A G 8A 8D G 16B 8A G 3D 20D G 5C 7B G 20C 16D G 7A 15A G 20B 15B G 15C 8B G 15A 13B G 8C 15A G 20C 8C G 8C 20C G 6A 16D G 20A
Monte Carlo Beeline 4,Monte Carlo Tree Search,One,Normal,96,607256,7,2D 20D G 14B 14C G 16D 6C G 18A 13D G 18B 17B G 5A 5B G 16B 4B G 9C 20B G 5C 16A G 6D 18D G 10D 13C G 10A 15A G 9A 18C G 19C 12B G 17D 16C G 9D 14C G 10D 14B G 3C 5B G 18D 5D G 1D 10B G 10D 10A G 17B 17C G 10D 15C G 15B 10D G 10D 15A G 17B 10D G 10D 1D G 4C 5C G 10D 17B G 17B 18B G 10D 17B G 10D 17B G
Monte Carlo Beeline 4,Monte Carlo Beeline 3,One,Normal,102,656735,24,7A 2A G 12A 17A G 18D 18A G 7B 3A G 20C 19D G 15D 19A G 15A 5C G 19B 12B G 13B 8C G 10A 1B G 1C 11B G 5B 11C G 1D 15B G 6D 6C G 1A 20D G 6B 13D G 11D 8A G 20D 20A G 1B 7B G 2A 3C G 11C 18C G 2A 3D G 11C 19B G 6D 1C G 13A 20D G 14C 3B G 11D 4C G 5D 4A G 19A 19B G 5A 6C G 17A 15D G 5B 13B G 7A 19D G 2C 4A G
Monte Carlo Beeline 3,Monte Carlo Tree Search,One,Normal,102,660353,14,4C 5B G 12B 17B G 8B 10D G 3A 5C G 15D 5D G 17C 3B G 20A 2A G 8A 14A G 2C 16A G 20D 6B G 12D 15A G 5B 10C G 11C 15C G 16C 6C G 11B 10D G 6A 1C G 5C 5B G 4B 5C G 1D 10D G 10A 5C G 5C 6D G 10D 20B G 5C 20D G 10D 20A G 5C 7A G 16A 1D G 19B 16A G 8A 10B G 17C 10D G 1D 12D G 9B 5D G 15C 17A G 12D 15A G 5B 20C G
Random,Barricade,Two,Normal,57,118,24,7A 16D G 7B 6C G 2C 2A G 7D 7A G 1D 6A G 15B 1C G 20D 1A G 16B 8A G 15C 20B G 19B 9D G 11D 19A G 19C 18B G 11B 14D G 14A 9B G 14C 14B G 10C 9B G 3C 5D G 20C 15D G 18B 18C G
Barricade,Random,One,Normal,54,114,63,16D 9B G 3C 3A G 8D 12B G 1B 1A G 2B 13B G 9B 5B G 4D 9D G 6B 14B G 4C 10C G 10B 12C G 6D 6C G 16B 11B G 15C 1B G 20B 17D G 18C 10B G 20B 18A G 17B 10D G 13D 15B G
Random,Deep Beeline,Two,Normal,48,3326,66,17C 16C G 17B 11B G 16D 18C G 12C 9B G 4C 4B G 3A 15B G 10D 12A G 6A 18B G 10B 6C G 5A 18B G 16D 1D G 13B 7B G 8A 1B G 1A 9A G 7A 20C G 19B 1C G
Barricade,Deep Beeline,One,Normal,78,5751,63,16D 16C G 9B 9A G 14D 1A G 7D 1B G 1C 18A G 7B 1D G 7A 19B G 18C 16A G 18D 12D G 17A 20B G 12A 11B G 2D 8C G 2A 14B G 10B 20C G 3D 13A G 10A 19D G 15B 19A G 3A 16A G 16D 8A G 1A 19C G 4A 15D G 14B 16B G 3C 10C G 3A 16D G 14D 3A G 10C 3A G
Deep Beeline,Random,One,Normal,60,6945,63,16D 11A G 9D 16B G 12A 10A G 20B 2C G 11C 6C G 13C 13D G 9A 2A G 7D 20D G 12D 6A G 19C 13A G 14D 2A G 1A 18B G 18A 18D G 5D 19A G 4D 3B G 9C 20C G 8D 14A G 7D 3C G 19A 6A G 9C 3C G
Deep Beeline,Barricade,One,Normal,66,7754,63,16D 16C G 16A 14C G 4D 14A G 10B 4C G 4B 4A G 5B 3C G 15A 9C G 17A 17B G 19A 19B G 19C 7C G 18D 5A G 2B 1A G 6D 20C G 10D 5C G 9A 18B G 18A 12C G 2A 17D G 2C 18C G 8B 18B G 19B 13D G 13A 20B G 6A 4A G
Monte Carlo Beeline 3,Deep Beeline,One,Normal,36,108983,54,14C 3D G 3A 6B G 11B 1A G 8B 1B G 16D 18B G 4D 20A G 20C 13C G 7A 14D G 20D 13B G 16C 18C G 9B 9A G 14B 17A G
Deep Beeline,Monte Carlo Beeline 3,Two,Normal,39,113479,63,16D 1D G 2A 7D G 13D 19D G 15A 6D G 7C 6A G 13A 18C G 2B 13C G 19C 5A G 18B 1C G 9C 8A G 17A 4D G 3A 11B G 5D 18D G
Random,Monte Carlo Beeline 4,Two,Normal,36,117959,27,7D 12D G 8A 2B G 14C 16A G 8B 20C G 1D 15C G 2A 19D G 5A 7A G 2D 2B G 5D 10C G 20D 12B G 6A 12D G 17C 11C G
Deep Beeline,Monte Carlo Beeline 4,Two,Normal,39,131207,11,3D 4B G 1A 19A G 18A 13A G 9D 10C G 20C 18C G 3A 20A G 17A 17B G 4A 16A G 9C 9B G 4B 11D G 6D 1B G 1A 10B G 3C 1B G
Random,Monte Carlo Beeline 3,Two,Normal,45,132944,76,20A 3B G 18C 17B G 14D 8A G 7C 9B G 20A 18B G 6D 4B G 12C 11B G 4D 13D G 20B 13A G 3D 12A G 6B 6C G 15B 19B G 10C 2C G 14C 19D G 20A 15A G
Monte Carlo Beeline 3,Random,One,Normal,45,139574,49,13B 3C G 16B 14A G 10D 6C G 17A 12C G 18C 20B G 6C 5B G 4D 20B G 10A 12B G 9A 12A G 15B 9B G 8A 2D G 3B 5A G 4A 8C G 7D 7B G 2C 1A G
Barricade,Monte Carlo Beeline 3,Two,Normal,54,142881,11,3D 9A G 10B 9B G 9C 11D G 4C 4A G 9D 16D G 1C 1A G 6D 13B G 18C 8A G 5D 8B G 7B 11C G 15A 20A G 15B 17A G 20C 6A G 17B 12C G 8C 12D G 6C 1A G 4B 18B G 19B 3A G
Random,Monte Carlo Barricade,Two,Normal,45,143236,61,16B 16A G 12A 8D G 6A 11D G 20C 12B G 18B 10B G 13A 20A G 20B 15C G 8A 8C G 7A 14D G 7C 13C G 20A 6B G 9A 20D G 3A 4D G 14A 3C G 16B 18D G
Monte Carlo Barricade,Random,One,Normal,45,144883,68,18A 1B G 19A 6B G 16A 11D G 16D 6D G 2D 14D G 17D 20A G 19D 19B G 10A 19C G 7D 5D G 14D 8B G 3B 1B G 8D 12B G 6C 13A G 13B 12A G 9A 17A G
Monte Carlo Tree Search,Random,One,Normal,48,157086,74,19C 15D G 17B 16B G 11A 13D G 10B 18A G 9C 17D G 12D 20C G 4B 18B G 5D 3B G 8D 20D G 4D 16B G 1B 18C G 13A 6B G 12B 14B G 7D 19C G 20A 6C G 7A 16A G
Random,Monte Carlo Tree Search,Two,Normal,48,157326,65,17B 2A G 9A 8C G 15A 4B G 14D 3B G 3A 1B G 8B 5A G 8D 15B G 12A 14B G 7C 14A G 19B 14B G 1C 12A G 16C 13C G 6C 18D G 2B 15C G 19D 11B G 9A 16A G
Monte Carlo Beeline 3,Barricade,One,Normal,54,159246,21,6B 16D G 6A 7C G 8C 11D G 15C 13C G 13A 7A G 8A 3C G 12C 8D G 8B 5B G 2B 2A G 12A 10A G 19D 4B G 15B 18B G 5C 4A G 15D 9C G 3B 18A G 1A 19A G 19B 16C G 17A 5D G
Monte Carlo Tree Search,Deep Beeline,One,Normal,48,163503,49,13B 16D G 15A 10D G 14B 17B G 18D 8B G 4A 5C G 11D 15D G 3A 20A G 8A 20C G 17D 10C G 12D 14C G 3D 19D G 10B 7D G 2C 3B G 7A 12B G 2A 6A G 9B 10D G
Monte Carlo Beeline 4,Deep Beeline,One,Normal,48,163571,76,20A 16C G 20B 17B G 2A 19A G 17A 13D G 1B 11B G 12C 8A G 18A 8C G 5B 3A G 6C 4B G 15C 3D G 3C 3B G 16D 2B G 15D 15A G 13C 2A G 10D 10A G 9A 4C G
Deep Beeline,Monte Carlo Barricade,Two,Normal,51,167864,63,16D 18A G 10C 7B G 17A 2B G 8D 14B G 3D 3A G 19D 18B G 11B 8B G 20A 16B G 19B 14A G 9B 14C G 13D 1D G 15B 1A G 13A 15A G 2D 7C G 1C 13B G 15B 4A G 8C 4D G
Monte Carlo Beeline 4,Random,One,Normal,54,176720,62,16C 7B G 13C 7A G 2D 11D G 12A 12D G 15B 3A G 20C 19D G 10A 19B G 11B 10D G 20B 16D G 16B 14C G 17A 5A G 14D 8D G 18B 4A G 18A 1C G 19A 9A G 8A 19D G 18C 8A G 1B 1C G
Monte Carlo Barricade,Barricade,One,Normal,61,179872,9,3B 4A G 3A 8D G 20A 4B G 2B 5B G 14D 5A G 1B 12D G 2A 2C G 3D 14B G 17B 8B G 13A 5D G 19B 19A G 19D 11A G 15D 12C G 17A 7C G 9B 9D G 1A 14D G 13C 4C G 11D 6C G 6D 2C G 2D 15B G 12D
Monte Carlo Beeline 4,Barricade,One,Normal,57,186430,32,9A 16D G 9B 6C G 14A 6A G 1D 1B G 18C 1A G 2B 5C G 19B 5B G 5A 1C G 11B 10D G 10B 12B G 20C 19D G 4D 7D G 7D 8C G 15A 12A G 12C 18D G 16B 14C G 12B 17A G 16D 3D G 19B 17C G
Deep Beeline,Monte Carlo Tree Search,Two,Normal,57,191825,63,16D 3C G 2A 13B G 3B 11D G 17C 3A G 15D 20C G 16B 10D G 10A 11C G 3D 12C G 18A 18B G 9A 7C G 5A 15A G 9B 20D G 14A 1C G 19C 12B G 7B 17A G 11B 1D G 1D 9A G 20A 5D G 20D 6B G
Monte Carlo Barricade,Deep Beeline,One,Normal,63,207353,78,20C 16C G 12B 8B G 17B 15B G 2D 3A G 4A 14A G 5A 2B G 18C 7A G 10B 19C G 10A 18A G 17D 5D G 13B 17D G 6D 6B G 17B 13A G 9B 6B G 15D 2C G 9C 3D G 13C 11C G 5B 1B G 4A 13A G 10B 13C G 19A 9A G
Barricade,Monte Carlo Barricade,Two,Normal,72,235471,63,16D 18A G 10A 10B G 10C 15D G 12B 10D G 15A 1B G 5C 1A G 2B 2A G 15B 5B G 2C 7A G 19D 5A G 12C 19B G 8A 8B G 8D 13A G 6D 15A G 16B 6B G 10A 16A G 17A 9B G 4A 4B G 15C 13A G 13D 3C G 16A 4D G 4A 15A G 3B 15B G 4D 16A G
Barricade,Monte Carlo Beeline 4,Two,Normal,72,235571,63,16D 9B G 20C 9A G 14D 1A G 2B 1B G 1C 18B G 17B 1D G 2A 6A G 6D 11B G 6B 15B G 18C 6C G 14B 19A G 8B 13D G 12C 5D G 3C 3A G 8D 8A G 5A 13D G 14B 18C G 6A 14D G 16C 8B G 15B 4A G 14A 20C G 10B 3A G 14A 20C G 3C 12C G
