Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript,Winning Path
Random,Deep Beeline,One,Normal,379,883493,68,18A 3B G 20B 2A G 3D 6C G 10B 11A G 18B 12B G 17B 10C G 8D 19A G 3C 12A G 5D 18D G 20D 11A+ G 19C 10A G 17A 1A G 1B 18D G 4B 7C G 1A+ 4A G 19C 7C+ G 13D 14A G 5B 1B+ G 8D+ 2D G 2B 1B+ G 14D 1C G 8B 5D+ G 7B 18D G 7A 9A G 16B 14B G 2D 1A+ G 2B 8B G 13C 11C G 17B 11B G 16C 12D G 16D 16B G 16B 7C+ G 4D 17A G 6D 18A+ G 5C 12C G 15B 6B G 9D 2D G 2D 11C+ G 11C+ 7A G 2D 7D G 7A 7D G 4D 9B G 11B 13B G 2D 9B G 15D 9C G 1C 5B G 8A 5A G 13B 17C G 2B 18C G 2D 20A G 5C+ 6D G 5A 5B G 10D 1C G 2B 2C G 13D+ 13B G 5B 13B G 10D 11D G 2D 12A G 10D+ 8C G 3A 2B G 5D+ 2D G 11D 9B+ G 13B+ 2D G 7D 6D G 9B+ 8C G 6A 14C G 7D 6A G 15D 2D G 13D+ 6A G 8C 3D+ G 15B 6A G 6A 18B+ G 19A 20C G 8C 3C G 2B 1B G 6A 9B+ G 11D 8C G 3C 4C G 18B+ 8C G 8C 19B G 10A 1C G 20A 2B G 15A 8C G 8C 7C+ G 14D 8C G 5A 11D G 12A 15C G 4C 5C+ G 3B 6A G 8C 10D+ G 1C 8C G 4C 13C G 6A 8C G 3C 19C G 2D+ 1D G 9D 2B+ G 2D+ 8C G 8C 14A G 5C+ 3C G 1D 18B+ G 13C+ 8C G 3C 3D+ G 15A 8C G 8C 8D+ G 8A+ 3A G 8C 19C+ G 17B 5A G 15A 1A+ G 6B+ 17B G 8C 13B+ G 13B+ 8C G 8C 11D G 14D 3A G 17B 15C G 5D 8C G 8C 14D+ G 3D+ 8C G 8C 18D G 2B+ 12A G 8C 18D+ G 5A 17B G 8C 16D+ G 15C 8C G 8C 11C+ G 5C+ 3A G 8C 1D G 5D,10C 5D 5A 5C 1D 1A 1C 2D 7C 7A 7B 12D
Monte Carlo Beeline 4,Deep Beeline,One,Normal,127,930844,28,8A 16D G 18B 17B G 14D 10B G 19D 5B G 15B 5D G 16B 6D G 7A 17C G 1B 18B G 4C 9D G 4D 16C G 17D 12C G 19A 5A G 12B 19B G 5D 10C G 4B 10D G 13C 11D G 9D 18C G 14B 8C G 14A 7D G 15A 9C G 13B 20C G 9A 6B G 7C 11A G 7D 13B+ G 8A+ 12D G 2D 10D G 11A 7D G 10A 8D G 11A+ 7D G 7D 10C G 13B+ 2D G 11B 18D G 7D 13D G 17A 4A G 8C+ 3C G 18D 13C G 7C+ 4D G 2B 13B+ G 6B+ 1C G 11B 13C G 8D+ 8B G 17D 13B+ G 11B,6B 11D 11A 11B 7C 7A 7D 12B 8C 8A 8D 13B
Random,Parallel MCTS Beeline,Two,Normal,46,947665,25,7B 20D G 14B 19D G 10B 5B G 5C 2B G 4C 7D G 18A 17D G 17C 5A G 10D 14C G 14C+ 15C G 15B 10C G 9C 20A G 20B 14D G 11B 17B G 15A 2C G 2B+ 4B G 16B,4B 5B 5A 5C 10D 15B 15A 15C 20D 20A 20B 16B
Monte Carlo Beeline 3,Monte Carlo Barricade,One,Normal,91,950289,5,2B 17A G 20B 18C G 14D 2C G 3C 13D G 11A 19B G 15B 11C G 8A 19C G 12C 12B G 8C 15C G 7A 9C G 12D 8D G 19C 8B G 13A 10B G 11D 1C G 3B 7B G 1D 18A G 11B 3D G 16C 16D G 12D 7B G 8C 4A G 17B 16B G 5B 4B G 4D 1A G 2A 4C G 17C 12A G 11D 2A G 1C 2D G 13B 17A G 17D 13B G 3C 2D G 13B,4C 4A 4D 9C 13B 13A 13D 18C 17D 17A 17C 16D
Monte Carlo Beeline 3,Parallel MCTS Beeline,One,Normal,37,965524,41,11B 14C G 13D 16D G 17B 6C G 16B 18B G 17A 18A G 5D 6D G 17C 8B G 6A 11C G 11A 2B G 2A 1A G 1C 13A G 8A 19A G 18A,1A 1C 6D 11B 11A 11C 16D 17C 17A 17B 18B 18A
Parallel MCTS Beeline,Random,One,Normal,55,977861,0,1A 16D G 7B 14B G 13C 5B G 1C 16B G 7D 3D G 2B 2C G 19B 14A G 20C 18A G 16A 12D G 9C 6D G 7C 1B G 16D 6A G 17B 4B G 4D 6B G 11D 8D G 10D 10A G 16C 18C G 17A 18B G 1C,1A 1C 6D 6A 6B 11D 16C 16A 16B 17B 18B 18A
Monte Carlo Beeline 4,Parallel MCTS,One,Normal,49,1045422,20,6A 19D G 3C 5C G 11D 8B G 2A 4B G 9D 17A G 18A 4C G 16B 8B+ G 19B 5A G 5D 7A G 6B 9A G 13D 1A G 13A 6B G 6C 1D G 7B 12D G 5A+ 13C G 14B 11A G 1D,9A 9D 4C 5D 5A 5C 1D 6C 6A 6B 11D 11A
Barricade,Parallel MCTS Beeline,Two,Normal,80,1056555,69,18B 16C G 18C 16A G 11D 1B G 11B 11A G 6D 12A G 12D 7C G 17C 10C G 9D 9A G 5D 14A G 14D 14B G 14B 11C G 13C 3C G 14B 19C G 15A 18D G 14B 3A G 2A 14B G 18D 8D G 7D 19A G 14B 15C G 7A 7B G 7B 12C G 17D 12B G 7B 5B G 10A 4A G 8A 18D G 18A 8D G 14C 7B,7A 7B 12D 12A 12C 17D 18C 18A 18D 19C 14D 14A
Parallel MCTS Beeline,Barricade,One,Normal,85,1074737,17,5B 17D G 5A 6A G 20B 1B G 4B 16A G 5C 13D G 5A 19B G 15C 6B G 20D 18D G 19A 16B G 16B 13B G 10C 6B G 20D 13A G 10D 5A G 16B 1D G 10A 10B G 14B 4A G 15A 4C G 15B 17C G 15B 6B G 4C 16D G 9D 20D G 20D 12A G 5C 6B G 5D 9D G 16C 1B G 20D 8A G 20D 12D G 12D 13C G 5D,5D 10C 10A 10D 15B 15A 15C 20D 16C 16A 16D 17C
Parallel MCTS Beeline,Parallel MCTS,One,Normal,43,1086343,35,9D 9B G 16D 4A G 2D 18D G 3A 4C G 10B 14D G 19D 11C G 7B 9C G 1D 4B G 3B 5B G 13B 7A G 2A 10A G 11B 7C G 3B 16D G 10C 2B G 14B,7B 7A 7C 2D 2A 2B 3B 4B 4A 4C 9D 14B
Barricade,Monte Carlo Beeline 4,Two,Normal,196,1116748,38,10C 15D G 19A 15A G 20C 10D G 12C 10A G 15B 12A G 7B 12D G 8B 17A G 15C 12D G 8B 8A G 14B 12D G 12D 16D G 13A 20A G 8B 10A G 19D 10B G 19B 17D G 7D 12B G 12B 8C G 3B 17B G 18C 18A G 16C 17C G 3D 18B G 7D+ 9B G 12B 19A+ G 1B 12B G 17B 4D G 18C 12B G 12B 9A G 17D+ 12B G 19B 6A G 5A 12B G 12B 7C G 11B 10D G 16B 12A+ G 12B 17C G 17B 19B G 19B+ 10C+ G 17B 18B+ G 19D+ 13C G 14C 18B+ G 19A+ 17C G 20B 18B+ G 12C+ 9A G 1A 18C+ G 12C+ 10C+ G 16B+ 18B+ G 18A+ 1A G 14A 18C+ G 19B+ 14A+ G 14A+ 18A+ G 19B+ 13B G 10D+ 18C+ G 19B+ 11A G 19C 1A G 18A+ 19C G 14C 3A G 19B+ 2A G 8D 19B+ G 18A+ 8B G 5D 18B+ G 18A+ 12D G 4C 18C+ G 19A+ 9B+ G 5C 12A+ G 17D+ 8B G 6C 19A+ G 14C,7D 12B 12A 12C 17D 18C 18A 18B 19B 19A 19D 14C
Parallel MCTS Beeline,Deep Beeline,One,Normal,91,1133554,33,9B 10D G 11B 15B G 7B 2D G 14B 15A G 8D 18A G 12D 14A G 2C 19D G 12D 2B G 16B 16A G 12A 19B G 12D 7A G 10B 17D G 13C 6D G 4C 13A G 19A 4A G 18D 3C G 1C 5A G 13B 16A G 20D 6A G 19C 14D G 16D 3A G 6C 11C G 19C 3B G 13B 9A G 7B 7C G 16B 7A G 12C 3B G 12B 20B G 16B 7D G 12A 8B G 11A,9A 9B 14D 19C 19A 19B 20B 16B 16A 16D 11C 11A
Parallel MCTS,Monte Carlo Beeline 4,Two,Normal,64,1136270,21,6B 3B G 8A 17D G 18A 4B G 5A 5D G 7A 15D G 19B 14B G 19C 5C G 10D 2A G 7A+ 19A G 3A 7C G 13C 5B G 20A 18C G 19A 15D+ G 15D+ 16D G 11B 10A G 10D+ 6B+ G 6A 14D G 10D+ 8D G 13D 10B G 20C 12C G 13D+ 13A G 5A,3A 3B 4B 5B 5A 5C 10D 10A 10B 15D 20C 20A
Deep Beeline,Parallel MCTS Beeline,Two,Normal,94,1140360,34,9C 1B G 9A 6B G 16B 5C G 1C 11C G 2D 8D G 20B 4D G 3B 9A G 18D 2D G 1A 2A G 17C 7D G 18B 15A G 3C 12D G 16D 19A G 20D 12B G 16C 19B G 20B 13A G 12C 4A G 8A 18B G 10A 4D G 14C 10D G 6A 8B G 13B 4B G 15B 10B G 13D 6C G 16A 17D G 5B 4B G 12C 4C G 5D 10A G 12C 4A G 10D 15B G 3A 5A G 12C,5C 5A 5D 4C 4A 4D 3C 8D 8A 8B 12C 17D
Monte Carlo Beeline 4,Parallel MCTS Beeline,Two,Normal,64,1144557,58,15C 13C G 10D 10B G 8B 14A G 15B 2A G 20B 19C G 5B 18B G 7D 7B G 12C 11B G 11D 14B G 10C 17C G 17A 12B G 6A 17C+ G 10A 14D G 18D 20A G 12D 12B G 18C 2D G 16C 19A G 18A 2B G 2A+ 10A G 17D 7A G 17B 7C G 12C,10D 10A 10C 14B 14A 14D 19C 18D 18A 18C 17D 12C
Parallel MCTS Beeline,Monte Carlo Beeline 3,One,Normal,67,1158780,27,7D 7A G 8B 17A G 17D 18B G 14B 13A G 3D 11B G 20A 6D G 17B 8D G 13B 18C G 15B 15C G 16B 14C G 19A 20D G 20B 19D G 12A 18B G 10A 12B G 19B 19C G 3B 2A G 1B 15D G 19B 10B G 12C 18D G 19B 2B G 2C 18B G 19B 5B G 7D,5B 1B 2B 2A 2C 7D 12B 12A 12C 17D 17A 17B
Random,Monte Carlo Barricade,Two,Normal,220,1195021,24,7A 13A G 12D 9C G 4A 16A G 7B 8D G 18A 19D G 14A 10C G 4D 5A G 5B 6B G 9B 7C G 15A 2B G 18C 19A G 2C 9A G 14C 7C G 6D 13B G 18A+ 7A G 19B 12A G 13D 16D G 3B 15D G 9C+ 8C G 10D 4C G 17B 20D G 10A 10B G 15C 1A G 15D 6C G 11C 11A G 3D 2D G 11B 14D G 3B 15C G 17C 5D G 1C 17B+ G 17A 15B G 20A 4A+ G 8A 10C G 14A+ 7B G 2D 11A+ G 11D 16C G 19C 20B G 12D+ 4C+ G 2D 16A+ G 11D 9A+ G 4D+ 7B G 6D+ 14C G 13A 11A+ G 15D+ 3A G 15B 11B G 15A 10B G 10B 11D+ G 20A+ 13A+ G 13A+ 18B G 16B 14C G 17A+ 8C G 7C+ 10B G 17D 2C+ G 16B+ 4D+ G 19C 11B+ G 19A+ 17B G 18B 11C G 15B 9A+ G 12A 12B G 2D 10B G 8D+ 16C G 16B+ 4C+ G 7D 1C+ G 3C 8D+ G 7D 18D G 1B 15C G 13A+ 14B G 17C 18A+ G 6C+ 3B+ G 10C+ 15B G 4D+ 20D+ G 3D+ 13B+ G 4A+ 8C+ G 4B,3B 4B 5B 1B 1A 1C 6D 11B 11A 11C 16D 16A 16B 20B
Random,Parallel MCTS,Two,Normal,124,1204108,48,13A 17C G 9C 20A G 19D 12D G 19C 5C G 13B 2C G 2D 18D G 5B 14D G 12A 6B G 4D 5D G 12A+ 18D G 19B 18B G 16B 10C G 18D 18C G 1C 6B+ G 1B 18B G 4B 8B G 1D 15B G 11A 19A G 2B 7D G 1C+ 3A G 20C 11D G 17B 16C G 11B 2D+ G 15A 11D G 14C 2A G 17A 1A G 7A 14B G 12A+ 11C G 19A 6D G 19C+ 9B G 11D 12B G 11B 6B+ G 13D 11B+ G 4A 3B G 8D 6A G 18B+ 3C G 3B+ 3D G 6D+ 3C+ G 4B 19B G 7B 9D G 12C 15D G 19A,2A 2C 7D 12B 12A 12D 17C 17A 17B 18B 19B 19A
Random,Monte Carlo Tree Search,Two,Normal,226,1207325,58,15C 15D G 10A 18A G 3B 18B G 16D 15C+ G 17D 20A G 12D 8C G 12C 1C G 13D 3A G 8C+ 13C G 18B 12B G 7C 20B G 15A 5C G 15C+ 1C+ G 19D 4A G 11B 2D G 10D 18D G 6C 9A G 18C 12A G 20C 11A G 7A 15A G 8B 1A G 19C 17A G 5D 20B+ G 11C 2C G 12C+ 18B G 17C 7C G 3D 15B G 18C 19B G 13A 6A G 9D 18A G 3B+ 19D+ G 8D 4B G 16C 8B G 20D 15C G 8A 1B G 16D+ 19B G 19A 9C G 20D 12D G 13A 18B+ G 2B 13A G 6A 20D G 17A 13B G 17B 9A+ G 15C 17B G 7D 10B G 13C+ 3A+ G 16A 11C+ G 18D 12B+ G 4D 20B+ G 20B+ 3B+ G 19A 17C+ G 12D 14D G 20C 4C G 1B+ 12D G 20C+ 15A G 2A 6C G 8C+ 1D G 15A+ 6D G 5D+ 1D G 1C+ 14A G 5A 5B G 1B+ 7C G 5C 12D G 17B 11A G 8C+ 2B G 10D 5C G 5C+ 14B G 9C+ 5A+ G 8B 7B G 11A 12D G 7C 18A G 18A+ 12D G 16C 13D+ G 13B 4B+ G 1D 16A G 9B,9A 9B 13C 18D 18A 18B 17B 17A 17C 16D 11C 11A
Barricade,Monte Carlo Tree Search,Two,Normal,226,1216970,38,10C 8B G 9B 8A G 13D 14C G 20D 12C G 8A 6C G 18A 6A G 1D 12B G 17C 15B G 6A 16A G 19D 14D G 12A 5A G 1C 1A G 5C 19B G 2C 2A G 3D 7C G 8A 5C G 11B 3C G 5D 4D G 4C 15A G 19C 5C G 4D 1C G 1C+ 1A G 5C 20D+ G 19C+ 5D G 11B 1A G 16D 1D G 6D 14D G 11D 19A G 17A 5B G 15C 3D G 5C 2B G 9D 8B G 5C 7C+ G 20A 8C G 16C 2C G 1C+ 5C G 16C 12B G 4B 6D G 5C 4D G 19C+ 12A G 12A 9B G 11B 9A G 5C 18B G 2D 10D G 16B 20D+ G 12C 17A G 16C 9A G 6D 10D+ G 17A 18C G 11A 13B G 17B 18D G 19B+ 19A G 8C 14A G 20D+ 1B G 10B 4A G 5A+ 16B G 1B 19A G 10B 13B+ G 13B+ 15A+ G 14A+ 13B+ G 12B 14B G 5C 10D+ G 10D+ 19D+ G 2D+ 17B G 17B+ 17D G 19A+ 2A G 7B 10A G 16C 7A G 5D 3B G 2B+ 10D+ G 4C 18B+ G 19B+ 8A G 5D 1A+ G 8B 7B+ G 6B 1A+ G 20B,1A 1C 6D 11B 11A 11D 16C 20D 20A 20B 19B 18B 18A
Monte Carlo Barricade,Parallel MCTS Beeline,Two,Normal,76,1222404,5,2B 10D G 2C 11B G 19D 12C G 17A 15D G 18C 2A G 8A 19A G 6A 14A G 8C 1D G 15C 4B G 3B 3A G 16B 15B G 5B 4D G 5C 17D G 9A 17B G 5A 2B G 13A 8B G 18B 20D G 12A 5A G 12B 8B G 16A 17B G 17B 18C G 11D 3A G 7D 5A G 3D 3A G 5C 3C G 17A,5A 5B 4B 3B 2B 2A 2C 3D 8C 8A 8B 12C 17D 17A
Parallel MCTS Beeline,Monte Carlo Tree Search,One,Normal,79,1237315,77,20B 12D G 5A 1D G 1A 8B G 16D 18D G 15A 5B G 10D 17C G 20C 13D G 19A 16A G 18B 15C G 6A 7A G 18A 6C G 9A 17A G 15C 9A+ G 4D 6C G 11C 16C G 10A 14B G 6B 2A G 12D+ 5C G 14D 9D G 13B 19D G 4B 12D+ G 16C+ 11D G 20A 12B G 9D 6A G 20D 16A G 8A 8D G 19B,1A 1D 6C 6A 6B 15C 20D 20A 20B 19B 18B 18A
Parallel MCTS Beeline,Monte Carlo Beeline 4,One,Normal,79,1240842,23,6D 16B G 6B 5A G 17A 1D G 12C 5B G 11A 11C G 1D+ 2C G 14B 10C G 2B 8B G 11C 3B G 3A 3C G 5C 4D G 1B 19B G 17B 3C G 19D 1A G 5D 4D+ G 7C 14D G 14B 3B+ G 18D 16C G 1C 2D G 18D+ 11B G 19C 12D G 1C 19A G 14A 18D+ G 19C 10C G 18B 13C G 2D 13B G 19C,5A 5D 10C 14B 14A 14D 19C 19A 19B 18B 17B 17A
Parallel MCTS,Parallel MCTS Beeline,Two,Normal,70,1259651,9,3B 4C G 18B 14B G 6D 3A G 8D 15A G 2A 4D G 17A 16A G 5B 1D G 7A 13D G 20B 19D G 10C 17D G 13A 8C G 7B 1C G 9D 19B G 17A 16B G 11A 11C G 11D 16C G 15D 20D G 12D 15A+ G 18C 19A G 17B 9A G 16B+ 17C G 17B 14A G 16B+ 7D G 14C,7D 7A 7B 12D 17C 17A 17B 18B 19B 19A 19D 14C
Parallel MCTS,Random,One,Normal,139,1264855,47,12D 11B G 14D 2C G 8B 14D+ G 7C 16B G 5D 4B G 7D 15C G 1D 7B G 7B+ 11D G 16C 12B G 2B 5B G 14C 12B+ G 17A 9A G 12A 6C G 7C+ 1A G 4A 11B+ G 12C 19B G 16A 18D G 6B 15B G 12D+ 10B G 15A 8B+ G 5B 20C G 12C 13D G 6A 6C G 7A 5C G 4D 7A+ G 11A 2C G 20A 4C G 6D 4B G 1A+ 11B+ G 8C 12D+ G 13B 6A G 1C 9C G 9B 8A G 7D 13A G 9C+ 10A G 10A+ 4A G 15A 14C G 8A+ 14B G 5A 2D G 13C 3B G 19B+ 6D G 2B+ 20A G 1B 17C G 15D 17B G 18C 6B G 17D 10B G 4C,1D 5C 5A 5D 4C 4A 4D 9C 13B 13A 13D 18C
Monte Carlo Barricade,Monte Carlo Beeline 4,Two,Normal,136,1274123,23,6D 18A G 6A 11A G 11D 13A G 14A 15C G 2B 9A G 13A+ 10D G 5D 5C G 16B 4D G 4B 12A G 7C 13C G 18D 19A G 17C 7B G 12B 8B G 3D 3A G 20C 1D G 2C 1C G 8C 12A G 7D 17D G 19D 12B G 12D 2A G 13C 8A G 19B 17B G 19D 19A G 17B 17A G 20B 1A G 2D 18B G 19D 19C G 12D+ 17A G 19D 17C+ G 19B+ 2A G 19D 1B G 11B 17A G 19D 2A G 17A 18B G 20B 19C+ G 5B 19A G 1B 12D+ G 1A 19A G 19A 20D G 16C 2B G 2D 18D G 17C+ 18B G 19A 18B G 7D+ 2B G 19A 1A G 19A,2A 2C 7D 12B 12A 12D 17C 17A 17B 18B 19B 19A
Monte Carlo Barricade,Random,One,Normal,247,1276447,58,15C 2C G 7B 4B G 15A 16B G 2A 18D G 9C 1B G 5B 10B G 5D 14A G 15D 17C G 17D 5B+ G 13D 8B G 16D 5C G 17B 16A G 4C 2A+ G 2B 8B G 10C 12D G 11D 3C G 20B 9D G 16C 7C G 16B 17B+ G 11D+ 4D G 13A 4B G 14A+ 16B G 11C 7A G 18A 6B G 20C 12B G 16C+ 20A G 13B 15D G 7A 4C+ G 18C 5B+ G 3D 13B+ G 9A 13D G 18B 11A G 9B 3D+ G 2B+ 5D+ G 14D 11C G 18B+ 4D+ G 14C 20D G 13D 4D+ G 7A 12B+ G 14A 20B+ G 5D+ 12D G 2A+ 20A+ G 20B+ 19A G 7D 3C+ G 7B 2A+ G 6C 15B G 4C+ 19B G 1A 5D+ G 8A 3D+ G 1A+ 6D G 7C+ 11A G 11B 1D G 1D 6A G 18B+ 3A G 17B 8C G 4A 16A G 20B+ 5C+ G 17A 6A G 19D 14B G 2B+ 9D G 3B 11C G 19C 15D G 20A+ 2A+ G 5A 9D+ G 20B+ 14A+ G 3A 7A+ G 6A+ 4B+ G 8D 3B G 20C+ 11C G 20D 13C G 4D+ 14A+ G 19B 7D G 13B+ 1C G 2D 9B+ G 7D 3D+ G 3D+ 13A+ G 16A+ 10A G 2A+ 5A G 14B 1D G 3B 16C G 18C+ 12A G 16C 7D G 10A,4C 5D 10C 10A 10B 15D 20C 20A 20B 16B 16A 16D
Parallel MCTS,Barricade,One,Normal,145,1287449,34,9C 14C G 9A 9D G 15C 4D G 13B 1D G 6A 1A G 6C 19C G 1D+ 1A G 6C 3A G 20B 6C G 5C 17B G 14B 6C G 9A 19A G 3A+ 14A G 14A 13B G 3B 3C G 6C 7C G 5B 4B G 2B 2C G 7A 7D G 7B 18A G 15C+ 3D G 7D 2B G 10D 3A G 4B 7C+ G 9B 4B G 3A 14B G 16C 4B G 2A 6B G 6C 1B G 15B 5C G 14D 3A G 3A 18A+ G 12A 4B G 1B 17B+ G 10C 1C G 15B 19C+ G 3C 15B G 15B 9A G 18B 1D G 15B 9B+ G 12A+ 15B G 1D 12D G 19D 15B G 1D 16C+ G 1D 10A G 10A 15D G 9A+ 10A G 5A 9C+ G 10A,6B 6A 6C 1D 5C 10D 10A 10C 14B 9D 9A 9C 13B
Monte Carlo Beeline 4,Barricade,One,Normal,253,1295649,53,14B 8C G 14A 13A G 3A 3B G 3C 11A G 20D 3D G 11B 19B G 3A 3B G 3C 2D G 2D+ 2A G 7C 14D G 15D 20B G 2A 12A G 18A 7C G 1C 1B G 16C 20A G 12D 5B G 10C 4D G 16A 10C+ G 17A 5A G 4B 16B G 16C+ 5D G 5A 3A G 9A 17D G 4B 3C G 8A 5A G 4B 2D+ G 20A 7C G 20C 2C G 12B 5A G 2A 20A+ G 19A 5D G 16D 10C+ G 14B+ 5A G 5A 7C G 17D 11B G 11B 20D+ G 8A 3D G 8D 15A G 2D+ 11B G 11B 5C G 14A 13B G 1D 5B+ G 14B+ 18D G 4D+ 14D+ G 5D 4B G 7A 5D+ G 14B+ 4A G 18D 14B+ G 5B+ 10B G 13D 18B G 14B+ 1C G 11B 19C G 10C+ 6D G 5A 13D G 17A 3B G 6C 19A+ G 14D+ 8B G 20B 10C+ G 14B+ 7B G 13A 19C+ G 14D+ 7D G 20C 19C+ G 10C+ 16A G 4B 1B+ G 5B+ 11D G 18D 14D+ G 14B+ 7A G 4C 10C+ G 5B+ 4B G 11C 5B+ G 1B+ 14C G 8B 14A+ G 19C+ 10D G 10D+ 10C+ G 18B+ 13A G 18C 5D+ G 5B+ 4A+ G 13B 19C+ G 10C+ 19D G 11B 14A+ G 1B+ 13A G 9C 18B+ G 5D+ 12A G 6B 1B+ G 5A,1B 5B 5A 5D 10C 14B 14A 14D 19C 19A 19B 18B
Monte Carlo Tree Search,Parallel MCTS Beeline,Two,Normal,88,1303207,5,2B 10D G 18B 18C G 14C 15D G 16B 12D G 15A 11A G 6A 7C G 7A 4C G 11C 13A G 1B 5D G 5A 6D G 9A 15C G 6C 11B G 18A 12C G 16C 20D G 9B 4D G 8D 17C G 4B 16D G 11D 18D G 12D+ 16D G 6B 3A G 6D 8A G 17A 1A G 1D 15B G 16D 3C G 1B+ 15A G 5C 3C+ G 1D+ 3C G 16A 3B G 1C 4A G 5C,4A 4C 5D 5A 5C 10D 15B 15A 15C 6B 11D 16C 16A
Barricade,Parallel MCTS,Two,Normal,154,1304465,54,14C 2D G 1A 1B G 1C 14A G 12D 1D G 1C 15C G 15A 1C G 17C 7D G 18C 17C G 1C 9C G 17A 9A G 7B 18D G 13D 18A G 13B 17B G 17C 9A G 18A 10D G 4D 18A G 4A 3B G 16C 4B G 18A 2A G 7A 6B G 6B 8A G 3A 4B G 2B 14D G 11D 3D G 1C 12B G 10B 10C G 8C 9A G 15C+ 8C G 8C 13B G 12D 16D G 8C 8D G 3B+ 3C G 8C 11D+ G 2A+ 9D G 13C 2D G 18B 15D G 8C 10D+ G 20D 14B G 8C 18C+ G 8B 18A G 17D 14A G 7D+ 18A G 17D 13D+ G 7D+ 18A G 18A 11A G 12D+ 17D G 18A 10D+ G 16B 18A G 17D 8C G 18A 16A G 16A 20B G 3C,3B 3A 3C 8D 8A 8B 13D 18C 18A 18B 17B 16B 20B
Deep Beeline,Parallel MCTS,Two,Normal,142,1317522,69,18B 6D G 3A 19D G 13A 4C G 6D+ 14B G 9C 4D G 3D 20D G 8B 8D G 14C 12A G 7D 5D G 20B 4A G 20C 13C G 16D 11C G 16A 7B G 4D 16C G 17C 18C G 18D 16D G 13A 9C G 18A 17A G 9A 11B G 4B 9A G 6B 1D G 17D 10A G 9D 6A G 16B 9B G 17A 14A G 15B 4A G 11D 12C G 2A 13C G 2D 16B+ G 15D 7B G 3B 8A G 8D+ 3B G 5B 7C G 5A 3C G 8B 12C G 18D 10B G 11C 5B G 2B 12C G 8B 9A G 18C+ 1C G 1B 13B G 12D 17A G 15A 9D G 5B+ 8B G 13D 4A G 8B 17A G 17A 5C G 10D,8B 8A 8D 13B 9C 4D 4A 4B 5B 5A 5C 10D 15B
Monte Carlo Tree Search,Deep Beeline,One,Normal,223,1320918,51,13D 5C G 3B 19C G 11A 10D G 1A 18C G 15A 13A G 18A 2D G 12C 18D G 16D 20D G 6B 16B G 8C 7D G 7B 19B G 6C 8A G 11C 8D G 12A 20A G 1B 16C G 20C 2B G 13B 19D G 3A 9A G 16D 5A G 3D 5B G 2A 17C G 13B 16D+ G 10C 13A G 14B 12C+ G 15D 10B G 17A 18D G 8A 12B G 11D 13A G 20C 14B G 10B 10C+ G 15B 8B G 14B 8D G 19D 16C G 16C 1B G 18B 15C G 6A 20B G 2B 14C G 2C 17B G 7C 16C G 19A 13A G 2D+ 14B G 19A 9A+ G 20A+ 14A G 16C 1C G 16C 19A G 7A 8D G 16A 19A G 4B 17C G 6B+ 14C G 14C 8D G 7C+ 2C G 19A 7D+ G 4A 14C G 19A 1B G 2A+ 13B G 12D 14B G 17A 20B G 16B 13A G 10A 11D G 13B 6A G 11A+ 17D G 17D 20C+ G 6D 19A G 5B 15C G 17C+ 17D G 19A 20C+ G 4A 13B G 8A 20A+ G 7C+ 19D G 5B 11B G 12D 13C G 13C 17D G 11B+ 13C G 6A 11D G 18A,1C 6D 11B 11A 11C 16D 17C 17A 17D 18C 18A 18D
Monte Carlo Beeline 4,Monte Carlo Barricade,One,Normal,145,1323419,5,2B 17A G 7D 18B G 11A 18C G 7B 16B G 2D 2A G 19B 2D+ G 18A 11C G 9A 13B G 19D 13C G 8B 11D G 14B 11A G 20D 15B G 13A 13D G 8A 13A+ G 11D 3C G 11A 4B G 4C 14C G 14D 15D G 2A 19B G 11A 6C G 15A 19D G 2C 1A G 3D 3A G 20C 2A+ G 20C 1D G 1B 2C G 12C 6D G 19D 1D G 3D 1B G 1B 15D+ G 1A+ 1B G 1B 12C G 3D+ 1C G 1B 19D G 2B+ 1B G 1B 2C+ G 13C 1B G 1C 18A+ G 12D 1B G 1B 1D+ G 15B+ 1B G 1C 9C G 8D 1B G 1B 15A+ G 12A 1B G 1B 20C+ G 1D+ 1C G 1B 16C G 1B,2C 2A 2B 1B 1A 1D 6C 15B 15A 15D 20C 19D
Parallel MCTS,Deep Beeline,One,Normal,145,1347072,41,11B 17D G 12A 2B G 20D 17A G 16A 18C G 19A 12C G 3D 10D G 9A 19B G 15D 11D G 19B 13C G 14D 7D G 19B+ 16B G 14A 9A+ G 4C 19D G 20B 1C G 17B 20B G 5C 9C G 6B 15A G 14B 4A G 7C 3B G 13B 15C G 10B 18A G 20B 20A G 11D+ 11A G 11C 10A G 18B 2A G 20B 6C G 6B+ 11A G 16C 8D G 6D 18C G 15B 2C G 9D 1A G 11A 12B G 15B 10B G 10C 20A+ G 3A 1B G 10B 5B G 19C 8A G 11A 3D G 19D 9B G 18A 9A+ G 3A+ 19C G 1A 6A G 2D 20D G 13B 15C G 8A 19C G 2A 15B+ G 2C 2A G 8C 7A G 3C,8D 3C 3A 3D 2C 7D 7A 7C 11B 6D 6A 6B 15C
