Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Tile Skipper,Random,One,Normal,45,119,79,20D 13C 3C 6B 6C 1D 7C 1A 2B 19B 19A 2C 4B 18C 18B 1B 2A 8A 10D 3D 4C 17B 14A 4A 7B 17C 12D 9C 10C 13A
Deep Beeline,Bee Line,One,Normal,48,3229,55,14D 17D 5C 12A 18C 19B 19A 17A 7C 3A 8A 13B 15C 4B 3B 8B 10B 17B 1A 15D 3D 16B 5B 15A 16C 16D 1D 11D 11A 10D 8C 10C
Bee Line,Deep Beeline,Two,Normal,54,3916,48,13A 14D 2C 7C 13B 7A 3C 15B 14B 10A 5C 6D 5B 4B 3D 20A 18D 20D 16A 17D 17C 15D 11A 6A 20C 16D 5D 13C 12D 4C 19B 13B 6D 19D 16C 6A
Tile Skipper,Deep Beeline,Two,Normal,48,3993,79,20D 14C 17D 6B 6C 1B 13B 1A 2B 18B 18A 2C 4B 16B 2D 4C 1C 18D 5A 2A 3B 20B 7B 3C 7A 11B 12B 9A 9B 8C 12D 16D
Kitty Corner,Deep Beeline,Two,Normal,48,4093,32,9A 14D 11C 4A 5A 15A 6C 1A 6A 12A 8B 11A 9B 18A 12C 6D 1C 5B 16A 6D 5C 13C 11B 1C 9B 13A 11D 2D 2A 10A 7D 4B
Deep Beeline,Random,One,Normal,63,4226,68,18A 6D 4D 1A 15C 18D 17A 2B 16C 14C 9B 6A 11C 9C 1B 2A 14B 15D 9C 16A 8A 11D 5C 8C 2C 13B 7C 20C 20B 1B 9C 8B 5B 13B 9B 20C 11D 5C 10A 14B 13D 7A
Deep Beeline,Tile Skipper,One,Normal,54,4290,55,14D 20D 6B 14B 6C 6D 1A 2A 3B 2B 2C 9B 18D 4B 1B 6A 11A 1C 4C 12D 13D 5C 5D 11C 8B 8C 3C 16B 12C 8D 13B 18C 12B 17A 17D 7A
Deep Beeline,Kitty Corner,One,Normal,66,4359,68,18A 10A 5A 17A 7B 1A 2A 13A 2B 7A 12A 19C 16A 2C 2C 19D 12B 7D 2D 14C 14B 5D 10B 20C 8C 12C 3A 20A 14A 9A 11D 11B 11B 4C 15D 15C 4D 11D 15A 14B 9A 15B 12A 14B
Random,Deep Beeline,Two,Normal,57,4704,75,19D 14C 14B 4C 3A 15D 5C 2B 16B 7B 17A 14A 4D 2C 3C 14D 18C 6B 4B 9C 8A 18B 16C 20C 9A 19B 9B 4C 5D 18D 8B 9C 4D 13A 12B 9D 1B 19B
Bee Line,Random,Two,Normal,54,103,35,9D 12D 2D 16A 9A 17D 16B 17B 18B 20A 10C 13C 17C 12D 19C 11C 18D 12B 6C 14C 6B 7A 8D 15C 10B 2D 12A 15A 15D 7C 4B 11A 6B 1B 1A 16D
Random,Tile Skipper,Two,Normal,45,103,64,17A 20D 6B 12D 14B 6C 1A 7D 2D 2B 2C 16D 5B 4B 1B 13B 6D 2A 3D 12A 10D 3C 4C 9C 18C 8C 8B 12A 5B 9A
Kitty Corner,Bee Line,Two,Normal,45,103,40,11A 5D 5A 6A 1A 7A 7B 16A 17A 17C 12D 12A 15A 5B 2B 10A 11D 7D 2C 17B 10B 3D 3A 11B 15D 3B 2D 10B 15C 13A
Tile Skipper,Bee Line,Two,Normal,39,103,79,20D 4B 16B 6B 6C 20B 9D 1A 2B 19A 14D 2C 7A 19B 9B 6A 1C 9A 19C 2A 3D 8C 13D 3C 9C 13C
Kitty Corner,Tile Skipper,One,Normal,45,101,8,3A 20D 6B 4A 5A 6C 1A 10A 15A 2B 2C 20A 10D 4B 1B 5B 3D 2A 7A 5B 15D 7D 7B 4C 3B 12D 12C 10D 3B 8A
Tile Skipper,Kitty Corner,One,Normal,45,102,79,20D 18A 13A 6B 6C 8A 3A 1A 2B 2A 19A 2C 4B 8D 3D 1B 3B 2D 13D 3C 4C 3D 13C 7A 5D 8A 2D 7B 7D 8B
Random,Kitty Corner,One,Normal,51,102,17,5B 20A 15A 8D 7A 10A 5A 7C 17D 4A 3A 9C 1B 20C 10C 3D 19B 15B 4C 4B 5D 5C 20B 1D 6B 5C 15C 12B 5D 10D 10B 16D 8D 9B
Random,Bee Line,Two,Normal,36,108,8,3A 14C 8D 15B 20A 14B 13B 9B 17B 12B 8C 16B 3B 9A 7D 16D 20C 9C 1B 3B 3D 5B 1C 20A
Tile Skipper,Random,One,Normal,45,108,79,20D 16D 19D 6B 6C 18D 7D 1A 2B 5C 10C 2C 4B 2D 8A 1B 2A 8D 9C 3D 3C 9C 4D 4C 7B 8A 17A 9A 9D 18C
Kitty Corner,Random,Two,Normal,57,108,76,20A 3B 1D 15A 10A 17C 10B 5A 4A 12D 13C 3A 15B 7B 4C 10D 5D 17C 9C 4D 20B 1D 11A 20B 10C 1A 8B 5D 3D 7A 12A 10A 4D 8A 1B 5B 10D 17B
Bee Line,Tile Skipper,Two,Normal,45,115,44,12A 20D 6B 10D 7A 6C 1A 2A 5C 2B 2C 10C 8C 4B 1B 9D 8A 3B 3C 8D 14B 4C 9A 13D 9B 9C 13A 19A 14C 13C
Bee Line,Kitty Corner,One,Normal,39,135,39,10D 13A 8A 20B 16B 3A 2A 20A 17D 1A 6A 12C 17A 1B 8D 20C 15D 3B 6B 10B 20D 1B 8B 7C 14D 8B
Deep Beeline,Random,One,Normal,48,3572,52,14A 16C 20C 13A 16B 17D 3C 15B 2D 15A 19D 19C 18A 5A 20A 3B 12A 17D 20D 8A 10A 6B 18C 7D 6A 12D 19B 6D 11B 2C 11D 7A
Deep Beeline,Tile Skipper,One,Normal,51,3621,52,14A 20D 6B 1A 4A 6C 5C 7D 8D 5B 2B 19B 16B 2C 3B 6A 2A 3C 7A 13B 17C 8A 8C 12D 9D 8B 7B 17A 16D 12C 17D 11C 6D 18A
Deep Beeline,Kitty Corner,One,Normal,42,4123,52,14A 8A 3A 4C 20C 4A 5A 16D 20D 10A 15A 13D 17D 5C 10C 15B 19D 4B 8D 12B 12A 10D 16B 12C 6B 9A 12D 7A
Random,Deep Beeline,Two,Normal,54,4260,5,2B 14A 18B 20C 13D 2C 2D 4C 20B 19B 1B 2A 10A 19A 12C 4B 1C 5D 10D 7B 8A 6C 16D 1A 9D 5C 12D 1A 3A 17C 11B 4C 4C 5A 17D 16C
Bee Line,Deep Beeline,Two,Normal,42,4350,9,3B 14A 13D 17A 20B 10D 10A 8D 8A 3A 18D 19C 19B 9B 16D 16C 2D 7D 7A 16A 7C 20D 12A 2A 11A 11D 7B 3B
Deep Beeline,Bee Line,One,Normal,54,4524,52,14A 17C 5D 16D 7B 9A 4C 12D 17D 17B 13C 18B 5A 15D 10C 20B 3D 10A 10B 11D 8D 12B 5C 6C 6A 1D 2B 1C 6B 8C 8A 13D 15B 5C 10C 3B
Tile Skipper,Deep Beeline,Two,Normal,60,4573,79,20D 13D 17A 6B 6C 1B 1D 1A 2B 11D 18A 2C 4B 20B 1C 4C 7A 20C 10D 8C 7D 3A 6D 2A 4A 11C 9D 5D 7B 14B 10B 8D 10C 11A 11B 14A 14C 9A 11D 19D
Kitty Corner,Deep Beeline,Two,Normal,57,4672,28,8A 14A 14B 3A 4A 10C 14C 5A 10A 19B 5C 15A 3C 20A 12C 5D 3D 1A 17D 5D 4C 17C 16D 15D 5B 6D 11D 16C 3D 16B 16A 13B 3A 11C 11A 6A 7D 11B
Bee Line,Kitty Corner,One,Normal,36,102,67,17D 11A 6A 10A 17B 1A 5A 10B 19A 4A 9A 18B 19B 11C 4C 5C 14C 1B 9B 19D 19C 9B 6D 2D
Bee Line,Random,One,Normal,42,102,71,18D 2A 14B 1C 6A 6D 3A 12D 17C 14D 2D 1A 20C 8D 9D 15B 19D 3C 4D 19A 15D 12C 3C 15A 11D 4C 8B 11D
Kitty Corner,Bee Line,One,Normal,42,102,52,14A 2B 7B 9A 4A 17C 17A 3A 2A 1A 19B 7A 2D 6D 15C 14B 2C 20B 20A 4B 9D 6B 6A 7D 14C 20D 8B 15B
Kitty Corner,Random,One,Normal,42,102,56,15A 1D 16C 10A 5A 1C 2D 4A 3A 8B 11D 8A 4B 12B 7D 15D 15D 14D 20A 3C 8C 13D 20B 3B 8D 8B 19A 15C
Tile Skipper,Bee Line,Two,Normal,36,102,79,20D 9D 14D 6B 6C 20B 16D 1A 2B 16A 16B 2C 4B 9B 11C 1B 2A 19A 16D 3D 3C 18B 18D 4D
Random,Bee Line,Two,Normal,42,102,47,12D 3C 15A 8C 15B 16C 11A 4D 6C 3B 2B 1C 12C 2A 2D 10B 5A 20D 11B 1B 14B 7C 4B 9A 20B 16D 16B 18C
Random,Tile Skipper,Two,Normal,69,102,29,8B 20D 6B 4B 2B 6C 1A 5A 3B 2D 2C 18A 19C 3A 4D 8C 8A 1C 4C 12B 8A 7C 7B 19C 8A 3D 3C 7A 8C 9C 9B 4B 1B 14B 17C 5A 17B 14C 9B 9D 12D 9B 9A 19C 14D 5C
Tile Skipper,Kitty Corner,One,Normal,45,100,79,20D 6A 1A 6B 6C 2A 3A 5C 5B 8A 13A 2B 2C 1C 1C 3B 3C 2D 1C 4B 4D 1D 13C 7A 9A 7B 9D 9C 9B 16D
Random,Kitty Corner,One,Normal,48,101,32,9A 18A 13A 12A 6B 8A 3A 15B 17A 2A 1A 8C 3C 13C 13B 20A 14A 18C 18D 16A 16D 13B 1D 9C 17A 18C 19A 20A 14B 7A 4A 5D
Tile Skipper,Random,Two,Normal,90,104,79,20D 1C 12C 6B 6C 15A 15C 1A 2B 2C 5A 3A 4D 3B 18A 4C 1D 18D 2D 1B 2A 5A 13D 7C 4A 18A 3B 8A 8C 5C 17C 10A 14A 8B 13C 19D 19B 9B 10C 9C 15C 17C 14C 6C 8C 15A 19C 20A 7C 5C 15D 10D 13B 12B 18B 16C 15A 5D 10B 13B
Kitty Corner,Tile Skipper,Two,Normal,54,101,72,19A 20D 6B 14A 9A 6C 1A 4A 3A 2B 2C 2A 4C 4B 1B 4C 3D 3B 3C 14B 19C 7A 7C 14B 9D 8A 12A 4C 17A 8B 8D 19A 13D 12C 18C 19A
Bee Line,Tile Skipper,One,Normal,45,112,1,1B 20D 6B 18B 11B 6C 1A 7A 17A 2B 2C 5C 14C 4B 4C 5A 10A 1C 2A 10B 19D 3B 3C 10D 19A 8C 8B 18B 10C 9A
Random,Deep Beeline,Two,Normal,51,4085,49,13B 9B 20D 1B 6D 11D 16B 19C 8D 18A 7C 19C 18B 3A 2D 8D 12B 14C 4D 17A 8C 3D 7D 14A 18D 15B 2C 10C 19B 7B 19D 5A 1A 14B
Tile Skipper,Deep Beeline,Two,Normal,54,4184,79,20D 9B 3C 6B 6C 1B 4A 1A 2B 11D 5C 2C 4B 20B 5D 4C 1C 6D 17B 2A 3B 12A 2D 7A 7B 16D 18B 10A 12D 14B 18A 12C 13D 17D 17C 18C
Deep Beeline,Bee Line,One,Normal,54,4344,34,9C 12D 12B 10B 10C 9B 1A 12A 18C 4A 1B 2B 13C 4C 16C 17B 3D 19C 19B 16D 20A 11A 11D 16A 11C 1C 17A 7C 3A 16C 11D 20B 15C 2C 19A 6A
Deep Beeline,Random,One,Normal,54,4352,34,9C 5D 10A 6B 1C 8B 11B 13A 17C 15D 18A 5C 1D 1B 15B 18B 17D 19D 3B 4A 5B 16C 9D 18D 2C 20A 13D 2A 3D 8A 10A 3A 19C 12C 5A 7D
Kitty Corner,Deep Beeline,One,Normal,48,4715,4,2A 9C 18D 3A 4A 9A 19A 8A 5A 20A 10D 10A 15A 1D 7D 8D 3D 6A 7A 8D 3B 16B 17D 3B 8C 15D 12A 13D 5C 16D 16A 4B
Bee Line,Deep Beeline,Two,Normal,60,4915,52,14A 9B 3D 8C 9C 15D 14C 9A 12B 10A 13B 14B 3B 7D 13A 9D 2D 7B 4A 10C 7C 12D 20D 1C 5B 1B 19C 5C 7A 17C 17D 5A 1A 1D 18B 12A 9C 6A 19B 12A
Deep Beeline,Tile Skipper,One,Normal,60,4930,34,9C 20D 6B 20B 6C 6D 1A 18A 11B 2B 2C 2A 13B 4B 1B 1C 19A 3B 3C 9B 19D 4C 5C 10A 16D 7A 7B 11C 10C 10D 12D 17C 12C 17A 8B 12A 12A 8B 8B 10B
Deep Beeline,Kitty Corner,One,Normal,57,4992,34,9C 13A 8A 14A 15A 3A 2A 18D 9A 1A 6A 7D 18C 8D 8D 6D 6C 3D 13B 17A 6B 13D 5D 20D 17C 19D 4C 10D 16B 7B 5D 16D 16A 4C 2D 11A 11C 5A
Bee Line,Random,One,Normal,36,102,46,12C 18A 16A 2D 7A 12D 6D 5C 1C 8B 10A 1D 7D 13A 10B 1A 12B 11B 9B 10D 6C 17C 4A 14A
Kitty Corner,Random,One,Normal,39,103,40,11A 19A 16B 6A 1A 2B 16A 5A 4A 13C 20C 9A 6D 16C 1B 9D 6C 13A 8D 5B 5B 17D 3A 4C 11C 16D
Tile Skipper,Random,One,Normal,66,103,79,20D 8A 1A 6B 6C 2B 5A 5C 5B 11C 2B 3B 1B 1D 16B 1C 3C 9D 13A 4B 3A 19B 5A 2C 4C 10B 17C 7A 9A 4D 5D 12D 14A 9B 9D 14D 17A 14B 12B 18D 19C 13B 12C 12D
Random,Tile Skipper,Two,Normal,45,103,31,8D 20D 6B 14C 7D 6C 1A 11B 18B 2B 2C 3B 20C 4B 1B 13A 3D 2A 4C 8A 11C 8C 8B 8D 16D 4A 9A 3B 16B 9D
Bee Line,Tile Skipper,One,Normal,39,106,2,1C 20D 6B 3A 18D 6C 1A 16A 6D 2B 2C 17B 11B 4B 1B 16B 18B 2A 4C 11C 11A 7A 7C 12D 12A 4A
Random,Kitty Corner,Two,Normal,42,110,43,11D 12A 7A 4D 15D 2A 1A 3A 3A 5A 10A 9D 3B 7C 7C 16C 17A 5C 12C 8B 10D 12B 10C 8A 17A 11B 10A 15B
Kitty Corner,Tile Skipper,Two,Normal,45,109,48,13A 20D 6B 8A 3A 6C 1A 2A 18A 2B 2C 9A 4A 4B 1B 5A 10A 3B 4C 17A 17B 7A 7C 9D 5D 7D 10C 9B 5D 12A
Bee Line,Kitty Corner,One,Normal,36,121,23,6D 19A 14A 18D 6A 9A 4A 18B 16C 3A 2A 17B 16B 4D 14D 18A 11D 3C 9D 16A 2D 3C 19C 5D
Kitty Corner,Bee Line,Two,Normal,39,121,32,9A 18B 3C 4A 5A 13B 8D 1A 6A 3A 18A 11A 11C 13D 3B 11D 11C 13A 1B 11B 5B 2B 15D 16C 10C 12D
Random,Bee Line,Two,Normal,36,121,18,5C 14B 7B 19C 12B 10B 11C 1B 17B 11A 15A 19C 4B 14C 15C 1B 18A 6B 11D 17A 7D 14B 3A 5C
Tile Skipper,Bee Line,Two,Normal,42,121,79,20D 8D 12C 6B 6C 10B 15D 1A 2B 14A 15C 2C 4B 15A 14D 1B 2A 14C 13A 3D 4C 13C 9B 4A 7A 17A 18D 9A
Tile Skipper,Kitty Corner,One,Normal,45,119,79,20D 14A 9A 6B 6C 4A 3A 1A 2B 2A 7A 2C 4B 14C 14B 1B 3B 3C 9D 3D 7C 9D 7D 7B 5D 10D 2A 8A 8C 14C
Random,Deep Beeline,One,Normal,54,3777,16,5A 12A 17A 1A 19A 12B 6D 7C 8D 18A 19B 16D 14A 3C 7B 9C 13C 19C 18D 15C 20A 10C 2C 4B 4B 11A 15B 15A 13D 10B 4D 9D 5C 10B 11D 6B
Deep Beeline,Bee Line,One,Normal,51,3920,44,12A 14C 3A 2D 14A 5B 10A 4B 15C 2A 5D 13A 9C 2B 1B 5A 10D 20B 16B 13D 4C 7D 11C 17B 16D 11D 16C 16A 18D 18A 1A 19C 11A 15D
Bee Line,Deep Beeline,Two,Normal,45,4013,48,13A 11D 1C 13B 8D 14D 18B 7A 8A 19A 6D 1D 1B 3B 4A 9D 10A 4C 17A 10C 14B 9A 5D 7C 2A 5B 16B 15D 10A 16B
Kitty Corner,Deep Beeline,Two,Normal,45,4121,40,11A 12A 9A 6A 1A 2B 2A 5A 4A 18D 9C 10A 3A 18A 20D 15A 20A 17A 16C 3C 5D 17C 16D 4C 5D 20C 19A 5B 4B 19B
Tile Skipper,Deep Beeline,Two,Normal,54,4526,79,20D 11D 8B 6B 6C 3B 5B 1A 2B 8D 18C 2C 4B 1C 20B 1B 1D 19A 2A 4C 7A 3C 18B 8C 5D 11B 16D 4A 7B 16A 13C 9A 9B 17C 14A 14D
Deep Beeline,Kitty Corner,One,Normal,54,4544,44,12A 7A 2A 8D 8B 3A 4A 3C 4B 9A 14A 15A 14C 14D 4D 20B 1B 7D 3D 17C 16D 9B 4C 11A 17B 5C 9B 5D 10D 4C 9A 20D 10A 1C 2B 6B
Deep Beeline,Tile Skipper,One,Normal,54,4625,44,12A 20D 6B 8D 13C 6C 1A 15D 8A 2B 2C 18A 17A 4B 1B 8C 20B 2A 3D 7A 3A 4C 4A 16A 4D 9A 9D 11C 19D 14A 19B 7C 19A 16B 16B 16A
Deep Beeline,Random,One,Normal,57,4817,44,12A 10D 20C 2B 20A 20D 7D 7B 3D 9D 19B 5C 15A 10B 10D 7C 13D 9D 10A 11D 11A 7D 1D 19A 18C 15B 15B 16A 9C 13B 1D 4D 18A 14D 15C 18D 19C 15D
Bee Line,Tile Skipper,One,Normal,39,102,30,8C 20D 6B 8B 8A 6C 1A 10B 14D 2B 2C 13D 14C 4B 1B 9B 13A 2A 4C 14A 13C 7A 3C 17A 17B 5D
Kitty Corner,Tile Skipper,Two,Normal,48,104,24,7A 20D 6B 2A 3A 6C 1A 4A 9A 2B 2C 14A 14C 4B 1B 4C 14D 3B 4D 7B 3D 8C 8B 7D 17D 10A 13A 5A 3D 10C 13B 11C
Tile Skipper,Bee Line,Two,Normal,36,108,79,20D 3D 4B 6B 6C 14A 19D 1A 2B 4A 4C 2C 7A 14B 9D 6A 1C 14C 20C 2A 7D 5A 13A 7B
Kitty Corner,Random,One,Normal,42,108,64,17A 5B 12B 12A 7A 14B 2B 2A 1A 10B 3D 5A 1B 14A 15B 1C 17B 12B 15B 17D 17B 10B 20A 17C 2D 8C 20B 2C
Random,Bee Line,Two,Normal,36,108,60,16A 7D 17B 1B 17C 16C 20A 8D 3A 11C 19D 4C 6D 11D 20D 4A 8C 11A 7B 11B 15B 14C 16C 18C
Bee Line,Random,One,Normal,36,108,8,3A 16A 6B 9D 14A 20B 17A 20C 19D 5C 16C 4C 3B 15D 11A 14B 20A 18A 15D 4B 4A 6C 5C 18D
Bee Line,Kitty Corner,One,Normal,39,108,35,9D 12A 7A 19A 20B 2A 1A 11C 19B 5A 10A 16A 19C 10B 2D 14D 16B 1C 10C 9B 3C 7D 2D 20D 18A 17D
Kitty Corner,Bee Line,Two,Normal,33,119,8,3A 1A 12A 4A 5A 2C 18C 10A 15A 7D 18A 20A 10C 2B 2A 5D 4C 17D 19A 5C 10D 19B
Tile Skipper,Random,One,Normal,57,119,79,20D 7B 2B 6B 6C 8A 10B 1A 2D 7D 16C 2C 3A 17D 2A 4B 1C 7D 17B 4C 5B 15A 15A 4A 3C 12A 11B 9A 9D 14D 10A 9B 13A 13C 12C 3D 19C 9C
Random,Kitty Corner,Two,Normal,48,117,8,3A 17A 12A 5C 19D 7A 2A 9D 8D 1A 5A 5C 11A 5D 12D 12C 18B 1B 2B 1D 10B 17D 12B 14B 1D 7D 5D 8A 19A 7A 5D 13C
Random,Tile Skipper,Two,Normal,57,119,11,3D 20D 6B 15B 5A 6C 1A 7A 9D 2B 2C 17A 7D 4B 1B 3B 15D 2A 4C 18C 8B 9A 10C 5A 4D 13B 9C 7C 3A 8D 9B 12A 7D 14C 18D 5A 15B 19C
Tile Skipper,Kitty Corner,One,Normal,63,117,79,20D 12A 7A 6B 6C 2A 1A 5C 5B 5A 10A 2B 2C 7C 2D 3B 1B 7B 10B 3C 8A 12D 12C 4C 9A 10B 1C 9C 9B 5A 5D 13C 18D 7D 7B 19C 19A 5A 2A 18B 14A 7A
Bee Line,Deep Beeline,Two,Normal,48,4404,26,7C 20C 16A 7B 8B 4B 4C 13A 13C 12C 14D 4A 18B 10A 18D 18C 18A 17C 20B 1B 2C 7D 12A 2A 8C 3D 5A 11A 8B 17A 17B 6D
Deep Beeline,Kitty Corner,One,Normal,57,4623,78,20C 13A 8A 3D 3A 12A 7A 9B 2C 2A 1A 9D 1B 5A 10A 17A 6D 1C 10D 11C 18D 5D 5D 18C 2D 10B 5B 11D 4A 8D 1C 2D 19B 1C 10A 18B 16A 15B
Tile Skipper,Deep Beeline,Two,Normal,51,4654,79,20D 20B 20A 6B 6C 1D 10A 1A 2B 12B 13D 2C 4B 13B 20C 1B 2A 3B 1C 3D 3C 18C 11A 4A 4C 18D 7C 9A 9D 19C 12C 9B 14D 12D
Random,Deep Beeline,Two,Normal,48,4712,46,12C 20C 5C 3B 6D 19B 17B 2B 4B 7B 2A 9B 10B 20B 7A 15B 10B 17C 13A 20D 12A 12D 11D 6B 5B 13B 15C 10B 18D 9D 9C 12A
Deep Beeline,Random,One,Normal,60,4888,78,20C 10B 5D 1C 2B 2A 3A 19B 18A 7C 7A 11A 15A 6A 3B 11D 5B 7B 13C 4B 7D 20D 3C 4A 4D 8C 7A 13A 12B 14C 12A 12C 13B 12D 2C 9C 8B 10C 10B 17A
Deep Beeline,Bee Line,One,Normal,54,4971,78,20C 9C 14D 3D 10B 16C 20D 19A 15A 9B 18B 10C 2A 17B 16A 18D 2B 5D 5A 18C 1C 6A 6B 5C 1A 12D 12C 17D 12A 12D 13B 1D 8B 15C 9A 7B
Kitty Corner,Deep Beeline,Two,Normal,51,5093,4,2A 20C 20A 3A 4A 13C 19C 9A 14A 19A 5C 1A 8A 17D 13D 13A 18A 7C 7D 2B 3C 11A 6B 2C 3B 6A 15B 8C 8B 17C 7B 1C 12A 12D
Deep Beeline,Tile Skipper,One,Normal,54,5183,78,20C 20D 6B 3D 13B 6C 1A 18C 18A 2B 2C 17B 18B 4B 1B 20A 20B 2A 4C 16A 4D 7A 3C 16D 9A 5D 8A 12D 9D 12A 17C 14A 8A 14D 17C 14B
Bee Line,Tile Skipper,Two,Normal,48,101,68,18A 20D 6B 15A 15D 6C 1A 16A 4D 2B 2C 17D 13B 4B 1B 9C 17A 2A 3D 13A 4A 3C 4C 13D 11C 5D 9D 20C 17C 9B 19A 17C
Kitty Corner,Tile Skipper,One,Normal,45,102,8,3A 20D 6B 4A 5A 6C 1A 10A 15A 2B 2C 20A 10B 4B 1B 3B 15B 2A 7A 10D 10B 7D 7B 3D 3B 12D 12C 3B 3C 8A
Random,Bee Line,Two,Normal,39,107,26,7C 14B 6B 6D 5B 15A 14A 1A 5B 14C 11A 5A 16C 11D 15D 2A 11B 7B 10B 7D 3C 11C 11D 17D 18A 8A
Bee Line,Random,One,Normal,36,107,35,9D 8A 16A 17D 13A 14C 6C 11C 16D 16A 10A 9B 17C 18B 1D 18C 13D 7D 6A 1C 5D 7A 9C 1B
Bee Line,Kitty Corner,Two,Normal,45,107,35,9D 4A 5A 14D 9A 1A 6A 9B 11C 11A 16A 18C 13C 1C 11B 17A 17D 16D 16B 7B 13D 16D 16D 12A 12C 3D 5D 12D 8B 19D
Kitty Corner,Random,One,Normal,39,107,76,20A 13B 6C 15A 10A 18D 1C 5A 4A 13B 19C 3A 20C 13D 9B 3B 5B 8A 16A 5B 4B 7D 7C 20D 3D 9A
Random,Kitty Corner,Two,Normal,42,115,12,4A 10A 5A 16B 9C 1A 2A 11A 14B 7A 12A 6B 13C 1D 1B 8A 18B 12B 12D 14A 19D 5B 12B 14A 15D 13D 2A 6A
Tile Skipper,Kitty Corner,One,Normal,45,125,79,20D 7A 2A 6B 6C 3A 4A 1A 2B 9A 14A 2C 4B 7D 2D 1B 3B 7C 2D 4C 8C 3D 4D 8B 10A 18A 9D 10C 13A 2D
Random,Tile Skipper,Two,Normal,48,129,7,2D 20D 6B 16C 18D 6C 1A 2D 11A 2B 2C 9A 18B 4B 1B 3D 11B 3B 3C 11A 14D 4C 7A 9A 9D 5D 7B 10B 12C 8A 8D 17A
Kitty Corner,Bee Line,Two,Normal,42,129,8,3A 1C 5D 4A 5A 19A 1A 10A 15A 16B 11D 20A 5B 16A 16C 20B 15D 18A 6B 15B 3D 18B 6A 15C 3B 18D 5D 20D
Tile Skipper,Random,One,Normal,48,130,79,20D 19C 5B 6B 6C 19A 7B 1A 2B 7A 5A 2C 4B 19C 10C 1B 2A 14C 13A 3D 3C 19B 18C 4C 8C 10A 14A 8B 9A 9B 13A 9A
Tile Skipper,Bee Line,One,Normal,57,130,79,20D 6C 12D 6B 6D 13D 2A 1A 2B 5A 4B 2C 5C 18C 19D 5D 4A 18B 19A 1B 3C 19B 14D 3D 7D 10D 13C 13B 4D 10A 10B 4C 14A 7B 9D 14B 9C 5B
Deep Beeline,Bee Line,Two,Normal,36,3162,13,4B 13A 2D 3B 1B 2C 8C 20A 20C 8D 8A 19A 2A 7D 11B 9B 4C 6D 7A 9D 18D 6A 3C 6B
Deep Beeline,Kitty Corner,One,Normal,51,4288,64,17A 14A 9A 15A 14C 4A 3A 3B 20B 2A 7A 19A 10C 2B 3C 2C 13B 4C 7B 8C 2D 4D 7C 1A 12C 2A 9B 6C 13D 5A 3A 12A 12B 9C
Deep Beeline,Tile Skipper,One,Normal,51,4760,13,4B 20D 6B 1D 9D 6C 1A 2B 19C 2D 2C 11D 15C 3A 4D 20C 16A 1C 1B 17A 17D 5A 7B 12C 3C 8A 10A 15A 8B 13D 13C 13B 15C 12D
Tile Skipper,Deep Beeline,Two,Normal,57,4926,79,20D 16D 8B 6B 6C 2B 7D 1A 2D 18B 18D 2C 3A 9C 1C 4B 1B 5B 18C 4C 8D 12A 4D 7B 9A 14D 5A 4A 9D 10A 10B 9B 14C 14A 14B 10C 2C 7B
Random,Deep Beeline,Two,Normal,51,5092,34,9C 17A 14D 1C 2D 13A 8C 17D 12A 18A 19D 1B 3D 19C 13C 1C 9A 5B 3B 6A 7C 3A 7A 1C 4B 5C 20B 15A 2B 10D 10B 2C 20A 15D
Deep Beeline,Random,Two,Normal,57,5131,64,17A 6C 5A 20D 20A 4C 11A 16D 6A 2C 10C 19D 2B 5A 1A 16C 18D 3B 13A 13D 6D 13C 8B 4D 12A 4C 10A 9A 7B 9D 4A 12B 7A 4C 13A 9C 8D 14A
Kitty Corner,Deep Beeline,One,Normal,48,5166,4,2A 17A 18A 3A 4A 3C 19A 9A 14A 9D 15D 10A 5A 20A 16B 1A 7A 14D 11C 2C 9C 11B 7D 14B 3D 5D 7B 15B 7C 7D 7D 10C
Bee Line,Deep Beeline,Two,Normal,54,5288,32,9A 4B 14D 16D 17A 11C 18D 2D 11B 14B 19B 3A 2A 20C 7C 4C 6D 13C 5A 2C 17B 13D 3D 15D 12A 8D 5C 15C 12B 1D 10D 20D 8C 15A 15B 3A
Bee Line,Kitty Corner,One,Normal,45,100,71,18D 13A 8A 1C 20D 3A 2A 6B 19B 1A 6A 7C 18B 8B 2B 17A 7B 13B 2C 7A 17C 3D 13B 17B 12D 6C 3D 7C 16C 2B
Bee Line,Random,One,Normal,42,100,30,8C 12C 5C 14A 8B 1C 8D 9B 14D 17D 15D 12B 17B 7A 6A 1B 10B 17C 20B 13D 13A 15B 2B 4B 9D 2D 8D 18D
Kitty Corner,Bee Line,Two,Normal,36,101,64,17A 9A 11D 12A 7A 6B 15A 2A 1A 10B 14A 5A 5B 14C 15D 17D 12C 14D 15B 7D 5B 20D 13D 7C
Tile Skipper,Random,One,Normal,45,101,79,20D 10B 3C 6B 6C 12A 9D 1A 2B 15B 10B 2C 4B 2D 19A 1B 2A 9B 5D 3D 7A 17B 8B 4A 8A 5A 14A 9C 13A 18C
