Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Barricade,Random,Two,Normal,66,2024,23,6D 19B G 19C 19A G 20B 18B G 4C 18A G 17B 17D G 8D 4A G 9D 5C G 6B 4B G 5B 16A G 15B 1A G 1B 16C G 9C 11D G 3B 1D G 5A 1B G 7B 15A G 16D 1C G 3D 18C G 15B 12D G 2B 15C G 14A 3B G 20A 8D G 15C 7B G
Bee Line,Barricade,Two,Normal,81,1924,62,16C 9A G 16A 11B G 4B 4A G 5B 7D G 3A 3B G 3C 19B G 19A 7A G 20B 12A G 1B 3D G 20A 5C G 1D 12C G 12D 2A G 1A 2B G 10D 15A G 6C 15D G 8A 13D G 17D 15D G 15D 12A G 7B 9C G 10B 15C G 5C 9A G 16D 7B G 6B 5B G 16B 11D G 15C 12D G 14B 20D G 6B 17C G
Random,Kitty Corner,Two,Normal,45,2025,37,10B 4A G 5A 14A G 6C 1A G 6A 10A G 15A 11A G 16A 15C G 7C 16D G 1B 15A G 8C 4D G 1D 14A G 3C 11D G 16B 19C G 2A 1B G 18C 7D G 13B 8B G
Kitty Corner,Barricade,Two,Normal,60,2027,36,10A 6D G 10B 5A G 1A 1B G 1C 2A G 7A 1D G 2B 12A G 2C 7D G 15B 12C G 7C 4B G 14B 12C G 12B 4C G 12D 5D G 9A 15A G 14A 14D G 11D 20C G 19A 13A G 18D 19C G 9D 7B G 12C 19B G 18B 17B G
Random,Bee Line,Two,Normal,39,2029,15,4D 13C G 2C 13B G 15A 11A G 17A 8C G 18A 13D G 16D 5A G 14B 6D G 17D 9C G 1C 11B G 17C 10C G 7A 18C G 1B 19C G 5D 3D G
Random,Tile Skipper,Two,Normal,57,2038,60,16A 20D G 6B 20B G 7D 6C G 1A 6A G 14B 2B G 2C 3A G 16A 4B G 1B 5C G 17D 1C G 3B 5A G 10D 3C G 4C 3A G 17B 5D G 8A 5C G 9A 7B G 13D 8B G 16A 13C G 7B 14C G 17A 8D G
Tile Skipper,Kitty Corner,One,Normal,63,2018,79,20D 12A G 7A 6B G 6C 2A G 1A 5C G 5B 5A G 10A 2B G 2C 12D G 10B 3B G 1B 1C G 12C 3C G 8A 7C G 2D 4C G 9A 12C G 12A 9C G 9B 14B G 12B 13C G 18D 7B G 17D 19C G 19A 14D G 5A 18B G 1A 5A G
Kitty Corner,Random,Two,Normal,48,100,40,11A 4D G 7C 6A G 1A 12A G 2A 5A G 4A 8B G 13C 9A G 11B 18A G 5C 1B G 11B 20C G 4B 6B G 9D 19B G 19D 9B G 6C 3B G 16A 6D G 19A 2C G 8B 1A G
Barricade,Kitty Corner,One,Normal,63,100,47,12D 14A G 9A 9B G 9C 4A G 3A 3B G 3C 2A G 7A 2B G 2C 14C G 7C 4C G 10B 7D G 7D 19D G 19C 9D G 19A 1C G 11B 4D G 19B 8A G 8B 17B G 7D 11A G 5C 16C G 7A 4C G 5C 6C G 3A 17A G 19C 4B G
Random,Barricade,Two,Normal,45,113,16,5A 20A G 5B 3A G 11B 5C G 5D 16C G 16A 11A G 16B 3D G 13C 16D G 10D 8B G 19D 10A G 10B 13B G 12B 15D G 4A 6D G 6D 17B G 2D 12C G 16A 7A G
Barricade,Tile Skipper,One,Normal,63,2085,23,6D 20D G 6B 6A G 11D 6C G 1A 1B G 1C 2B G 2C 1D G 2A 4B G 4C 20C G 20B 7A G 8C 5B G 5D 7D G 3D 16A G 4A 7B G 8A 3A G 16D 8B G 9A 8D G 16B 9B G 13C 17B G 18B 14C G 18D 18A G 13A 19C G
Kitty Corner,Bee Line,Two,Normal,54,101,68,18A 2C G 2A 13A G 8A 4B G 2B 3A G 19A 4A G 3B 14A G 9A 15D G 1B 12A G 7A 1A G 6C 8C G 7C 20C G 16C 14C G 8C 11B G 6D 8B G 12D 11A G 11D 14D G 7C 6B G 4D 7B G
Bee Line,Random,One,Normal,51,100,47,12D 15D G 5D 9D G 9C 14B G 10C 18A G 1D 11D G 2C 19B G 10A 16B G 2D 18B G 6A 2A G 1A 20A G 3C 15B G 13A 19A G 3A 2B G 19D 19C G 8B 17D G 20D 8A G 12B 3D G
Barricade,Bee Line,One,Normal,54,108,78,20C 8C G 8B 8A G 13D 3D G 4A 4B G 4D 6C G 1D 3A G 2C 15D G 16D 6A G 12A 7D G 6B 7A G 5A 5C G 17B 5D G 13B 15C G 17D 18A G 18B 6D G 11B 1B G 19B 11A G 17A 14B G
Kitty Corner,Tile Skipper,Two,Normal,45,235,20,6A 20D G 6B 1A G 2A 6C G 5C 3A G 8A 5B G 2B 13A G 2C 2D G 3B 3D G 8D 3C G 4B 2C G 8D 4D G 7A 1C G 12B 9A G 9C 1C G 14C 7B G
Bee Line,Tile Skipper,Two,Normal,45,114,15,4D 20D G 6B 6D G 1C 6C G 1A 16C G 11D 2B G 2C 9A G 19A 4B G 1B 16A G 19C 1D G 2A 14D G 19B 3D G 4C 20B G 16B 7A G 7B 14A G 11D 8A G
Random,Monte Carlo Beeline,Two,Normal,45,6799,3,1D 7A G 18C 11D G 10B 2B G 5B 2D G 10B 3D G 19C 18B G 5D 17C G 18A 14B G 6A 9A G 4D 5C G 16D 18D G 12D 4C G 14C 10C G 10C 1C G 16A 4A G
Monte Carlo Beeline,Random,One,Normal,45,7148,23,6D 11B G 15B 18A G 12D 10D G 8C 11D G 16C 12B G 17C 17B G 5B 3A G 12A 9A G 13D 3C G 19A 20D G 1D 15C G 19B 4D G 3B 13C G 12C 9B G 13B 5D G
Bee Line,Deep Beeline,Two,Normal,48,7595,37,10B 6D G 5A 4B G 10C 19B G 4A 14B G 8C 4C G 8D 10A G 7D 11D G 16A 10D G 12B 3D G 17D 13C G 14D 13D G 1A 11A G 2C 16B G 18A 20C G 3B 18D G 19C 8B G
Deep Beeline,Tile Skipper,One,Normal,60,7663,23,6D 20D G 6B 1D G 2A 6C G 1A 8A G 13A 2B G 2C 14A G 18A 4B G 1B 7B G 14D 3B G 3C 9C G 18C 4C G 7A 10C G 3D 5D G 9A 17C G 19D 12A G 17D 17B G 10B 19A G 17D 17A G 9D 4D G 17D 10A G
Kitty Corner,Deep Beeline,Two,Normal,45,7794,64,17A 6D G 6A 12A G 7A 14D G 19A 2A G 1A 18A G 20A 5A G 5B 7C G 12D 5D G 2D 2B G 8C 12B G 7B 3B G 3C 2C G 9A 13A G 8A 15D G 9A 13B G
Deep Beeline,Kitty Corner,One,Normal,54,8093,23,6D 4A G 5A 5B G 12A 1A G 6A 2B G 8C 11A G 16A 7C G 16B 6C G 1B 6B G 7A 6C G 16C 13A G 3C 5C G 4B 18A G 15A 10C G 13D 19A G 20A 15C G 5D 17A G 18D 4D G 20D 19C G
Monte Carlo Beeline,Barricade,One,Normal,54,8251,23,6D 7A G 6A 13D G 16A 11B G 1C 3C G 5C 3A G 8D 4D G 15A 4A G 3D 20D G 9D 9C G 17D 13B G 10B 18A G 15B 18B G 10C 5D G 14C 17C G 10A 3A G 1B 4C G 9B 6B G 1C 20C G
Deep Beeline,Random,One,Normal,45,6454,18,5C 4D G 3B 5B G 19B 7D G 3C 15C G 19A 20C G 11A 20D G 16C 8A G 2C 7B G 7C 2A G 6A 13B G 14A 8B G 2C 16D G 6D 3C G 11C 16B G 18C 10B G
Random,Deep Beeline,Two,Normal,51,6580,52,14A 12C G 3A 9A G 20D 11D G 10C 11C G 9C 13D G 12B 7C G 18A 3B G 3D 15C G 15D 17A G 19D 14C G 5A 20C G 15A 1B G 5A 20B G 17B 9C G 9B 16B G 5B 5A G 19A 19B G
Tile Skipper,Monte Carlo Beeline,Two,Normal,57,8573,79,20D 6D G 3C 6B G 6C 8B G 5B 1A G 2B 1B G 18A 2C G 4B 7A G 13B 4C G 8C 16D G 17D 7D G 2A 18B G 14C 4A G 5D 10D G 15D 9A G 9B 19A G 10B 12D G 14D 19C G 2D 14B G 10C 10D G
Bee Line,Monte Carlo Beeline,Two,Normal,48,6748,34,9C 20C G 11D 17B G 12B 7B G 2A 17C G 3A 5C G 9D 3B G 12A 17D G 19A 8C G 3D 20B G 14C 13A G 18C 10A G 18A 13D G 6C 6A G 11B 7C G 13C 6D G 10C 17A G
Kitty Corner,Monte Carlo Beeline,Two,Normal,51,6828,48,13A 5C G 6A 8A G 3A 20C G 2D 2A G 1A 18D G 2B 5A G 7A 13B G 17A 12A G 18A 14A G 20B 3B G 1B 18C G 20D 3B G 2C 10A G 16B 8D G 2C 14B G 16C 8C G 8B 5D G
Deep Beeline,Barricade,Two,Normal,60,6746,27,7D 8A G 7A 14C G 12B 12A G 2C 1D G 18C 1A G 6C 13B G 14D 5C G 3D 18D G 13D 13A G 9C 2D G 2A 11B G 6D 15B G 2B 17C G 17A 4B G 3B 17B G 18B 5B G 16B 4A G 2C 13B G 20B 11D G 16A 1D G
Tile Skipper,Deep Beeline,Two,Normal,51,6742,79,20D 14D G 20B 6B G 6C 3B G 18A 1A G 2B 2A G 1D 2C G 4B 10B G 11D 1B G 4C 13D G 9A 7A G 7C 9C G 3C 7B G 8C 4A G 16D 5D G 8A 11B G 4D 8D G 12C 11B G
Barricade,Monte Carlo Beeline,Two,Normal,57,8825,23,6D 7A G 17B 7B G 7C 15C G 1D 1A G 6C 5C G 4B 5A G 10D 12C G 10C 15B G 10A 14C G 12A 20A G 16C 8B G 13A 4A G 3A 18D G 19C 3D G 19A 19D G 13C 1B G 6C 14D G 3C 1C G 3D 6B G
Barricade,Deep Beeline,Two,Normal,69,6815,36,10A 9D G 7B 7A G 12D 14A G 15D 11C G 15A 20A G 17D 20C G 10B 17B G 2C 2A G 3D 14C G 11B 19C G 19D 1D G 5C 15B G 6B 11D G 12B 8B G 13C 1C G 8D 13D G 5A 18D G 5B 12D G 7C 1B G 6D 19A G 10A 5C G 13C 6B G 16A 1D G
Monte Carlo Beeline,Deep Beeline,Two,Normal,54,8956,23,6D 7A G 17B 14D G 15D 7B G 15C 5C G 19D 5A G 18C 7C G 17A 2B G 14A 16D G 13B 15A G 19A 2C G 2A 2D G 14B 8A G 8A 19B G 3A 13A G 4C 3D G 8C 11D G 9C 12C G 4B 8B G
Deep Beeline,Bee Line,One,Normal,63,7127,47,12D 3D G 9D 12B G 14C 4C G 3A 12A G 7A 10C G 10B 20A G 4A 15D G 5B 5D G 13B 20C G 5A 10A G 10D 1D G 1A 1B G 14D 15A G 15B 6C G 19A 6A G 6D 15C G 18A 10C G 9D 18D G 19C 4C G 8C 6B G 6C 1B G
Monte Carlo Beeline,Tile Skipper,One,Normal,54,7294,47,12D 20D G 6B 1A G 9C 6C G 5C 18A G 5A 5B G 2B 20B G 17D 2C G 3B 3A G 19A 2A G 3C 20C G 19D 4B G 4C 16D G 4A 7A G 14B 8A G 8C 14D G 14C 9B G 19C 14A G 10C 7C G
Monte Carlo Beeline,Kitty Corner,One,Normal,51,7706,27,7D 7A G 2A 3B G 1A 3A G 4A 19C G 10A 9A G 14A 6D G 14C 3C G 3C 19A G 5D 9D G 9C 14B G 16D 9C G 18B 19B G 11C 17A G 13B 16A G 20A 6B G 20D 18C G 17D 14A G
Deep Beeline,Monte Carlo Beeline,One,Normal,54,2619,57,15B 15A G 8B 15B G 18A 19B G 17C 11D G 7D 1C G 7B 3B G 10C 9D G 13A 4C G 10B 7A G 19C 5D G 14D 9A G 2B 17B G 16A 4A G 18B 9B G 9C 16B G 11B 5B G 3D 7C G 20A 3C G
Monte Carlo Beeline,Bee Line,One,Normal,45,1813,75,19D 20B G 5A 6D G 18A 20A G 15A 10A G 15B 20D G 3B 16C G 15C 12A G 16A 11B G 19C 12B G 17C 3A G 17D 7C G 2B 16D G 2A 8C G 8A 3C G 8D 2B G
Random,Tile Skipper,Two,Normal,45,100,3,1D 20D G 6B 15D G 4D 6C G 1A 14B G 16C 2B G 2C 5A G 18B 4B G 1B 7D G 2D 2A G 3D 17D G 10A 4C G 7A 17B G 13D 8A G 7B 20C G 5A 8B G
Barricade,Random,One,Normal,54,101,46,12C 15C G 18B 15A G 6B 2D G 2D 2A G 7C 8A G 2C 7D G 3D 18C G 15B 20A G 16C 13A G 12B 13D G 12D 10A G 19B 7B G 11B 18C G 18C 6D G 6C 5C G 2C 9C G 3C 10D G 18B 14D G
Tile Skipper,Barricade,Two,Normal,63,101,79,20D 12B G 20A 6B G 6C 6A G 11D 1A G 2B 1B G 1C 2C G 4B 1D G 5B 4C G 7A 5D G 12C 9A G 10A 17D G 17A 3C G 7C 17B G 16B 7B G 9B 15D G 10B 11B G 13C 14D G 18D 13D G 13D 16B G 17C 19C G 13D 6A G
Bee Line,Kitty Corner,One,Normal,39,102,11,3D 11A G 6A 19D G 9D 1A G 5A 20C G 4C 4A G 9A 3C G 13A 5C G 6C 13C G 13B 1C G 6D 19C G 18D 5B G 6C 8D G 2A 4B G
Tile Skipper,Random,One,Normal,45,100,79,20D 1A G 3D 6B G 6C 10C G 7C 5C G 5B 6A G 9C 2B G 2C 4D G 18B 3B G 2A 1D G 12C 3C G 4C 10A G 6A 7D G 7B 17D G 3A 8A G 13D 14D G
Kitty Corner,Barricade,Two,Normal,57,107,44,12A 12C G 12B 7A G 2A 2B G 2C 1A G 5A 1B G 1C 10A G 5C 1D G 10D 5B G 7D 2D G 17C 10C G 5D 10B G 14B 13C G 2A 4C G 3A 11B G 7B 18A G 18B 9D G 5A 19B G 20B 4D G 4D 20A G
Random,Kitty Corner,One,Normal,54,109,58,15C 18A G 13A 18C G 7D 8A G 3A 13C G 20B 2A G 1A 6D G 11A 8D G 13D 15C G 16D 1C G 2B 20A G 12C 13D G 8D 6B G 16B 11C G 3C 12A G 16A 1D G 10D 2C G 11D 4C G 9D 5A G
Barricade,Tile Skipper,One,Normal,57,104,46,12C 20D G 6B 6A G 11D 6C G 1A 1B G 1C 2B G 2C 1D G 2A 4B G 4C 20C G 20B 7A G 8C 5B G 5D 7D G 3D 16A G 4A 7B G 8D 3A G 11C 9A G 9B 16D G 17C 10A G 13B 13A G 18D 14D G
Tile Skipper,Kitty Corner,One,Normal,51,100,79,20D 19A G 14A 6B G 6C 9A G 4A 1A G 2B 3A G 2A 2C G 4B 14B G 9C 1B G 3B 9B G 14C 3C G 7A 14D G 14B 7C G 5D 4C G 14D 8A G 12A 10A G 8D 8B G 12C 12B G
Random,Bee Line,Two,Normal,39,100,10,3C 4C G 4A 12C G 13D 11A G 1A 8D G 2B 11C G 4B 19C G 7D 16D G 5B 18D G 1D 1B G 6D 8D G 8C 10B G 11A 2C G 20A 6A G
Kitty Corner,Random,One,Normal,42,101,40,11A 17B G 16C 6A G 1A 9B G 16C 5A G 4A 18B G 13C 9A G 5D 16B G 14B 9C G 5B 5C G 13C 11D G 6D 2C G 13A 11B G 1D 19D G 9D 20C G
Barricade,Kitty Corner,One,Normal,57,100,75,19D 7A G 2A 2B G 2C 3A G 4A 2D G 3B 9A G 14A 3C G 3D 14D G 7C 12D G 12B 7C G 14D 11B G 9D 4D G 7C 13C G 18D 11A G 17A 1D G 6C 13A G 4D 15B G 15A 17B G 5D 18A G 18C 4C G
Random,Barricade,Two,Normal,60,100,79,20D 19C G 20A 18D G 19D 18A G 13C 6A G 17A 6B G 6C 14B G 18D 6D G 16A 16B G 12B 15A G 19B 13B G 16B 15B G 15D 11D G 10B 9A G 9C 13B G 16B 4D G 3C 14C G 17C 3A G 3B 2D G 4C 2B G 2A 16C G
Tile Skipper,Bee Line,Two,Normal,36,100,79,20D 20C G 12D 6B G 6C 16B G 16A 1A G 2B 12B G 16D 2C G 4B 17C G 20A 1B G 2A 8C G 3D 4C G 7A 14B G 14C 3C G
Bee Line,Barricade,Two,Normal,57,1916,53,14B 19D G 14A 12D G 7B 12A G 11C 9D G 9A 7A G 17C 15B G 8B 8A G 13D 20D G 12C 10A G 9B 20A G 15C 17D G 5D 15C G 5B 5A G 13B 1C G 16B 13A G 13C 17B G 3B 11B G 6D 15A G 5B 1A G
Kitty Corner,Tile Skipper,One,Normal,51,3940,60,16A 20D G 6B 11A G 6A 6C G 1A 20A G 15A 2B G 2C 10A G 5A 4B G 1B 4A G 10B 1C G 3B 16D G 16C 3C G 4C 16C G 20B 5D G 8D 20B G 16B 8B G 9A 12D G 15A 9D G
Kitty Corner,Bee Line,One,Normal,42,3938,64,17A 19C G 20B 12A G 7A 20A G 16C 2A G 1A 20D G 11D 5A G 7B 19B G 2D 12B G 17B 11B G 6B 7B G 2B 1C G 6A 2C G 17A 6D G 8A 12C G
Barricade,Bee Line,One,Normal,51,3944,54,14C 1C G 1B 1A G 2B 18A G 16B 5B G 6D 12C G 2A 2D G 2C 15D G 11A 3B G 4B 6B G 15A 20C G 11D 20D G 12B 11C G 13D 16D G 16C 4C G 9D 17C G 12D 10D G 8D 8C G
Bee Line,Random,One,Normal,36,3946,42,11C 20B G 13D 5D G 11B 9B G 3B 6C G 6A 12C G 19D 5C G 9D 16A G 18C 4C G 6D 2A G 20D 1D G 16C 2A G 17C 11D G
Bee Line,Tile Skipper,One,Normal,39,122,77,20B 20D G 6B 4B G 15B 6C G 1A 10D G 15A 2B G 2C 5A G 5C 7A G 6A 3B G 15D 1C G 2A 20A G 20C 3D G 3C 20A G 3A 9C G
Monte Carlo Beeline,Tile Skipper,One,Normal,42,5270,75,19D 20D G 6B 3C G 13B 6C G 1A 18A G 13D 2B G 2C 2A G 19B 4B G 1B 17D G 3D 3B G 4A 20B G 16A 4C G 5D 16D G 13C 7A G 9A 5A G
Bee Line,Deep Beeline,One,Normal,39,6186,68,18A 12B G 15D 10B G 19D 5C G 15C 17A G 7C 13A G 19C 1C G 7A 18D G 2A 2D G 12D 14A G 19B 1A G 7B 5B G 1B 2B G 20B 9B G
Tile Skipper,Deep Beeline,Two,Normal,51,6848,79,20D 14C G 16B 6B G 6C 1B G 1A 5C G 5B 17B G 13D 2B G 2C 18A G 1C 3B G 1D 11B G 5A 2A G 3C 7B G 9A 4B G 4C 17C G 12D 7A G 8D 12A G 12B 13B G 9D 10C G
Deep Beeline,Tile Skipper,Two,Normal,48,7022,46,12C 20D G 6B 6C G 7B 6D G 1A 18C G 18A 2B G 2C 19B G 9D 4B G 1B 3A G 18B 1C G 3B 19C G 20B 3C G 4C 4A G 19D 5D G 9C 16B G 14C 8D G 9B 8C G
Kitty Corner,Monte Carlo Beeline,Two,Normal,39,7046,64,17A 19D G 18D 12A G 7A 6B G 3C 2A G 1A 18A G 13C 5A G 12B 13B G 20A 17C G 2B 19B G 13A 1B G 5C 5B G 10D 17D G 7A 10C G
Kitty Corner,Deep Beeline,Two,Normal,54,7107,48,13A 12B G 3D 8A G 3A 14A G 3B 2A G 1A 9A G 18D 6A G 2B 15D G 4B 2D G 13C 18A G 17A 13D G 13C 15B G 4C 6D G 11D 16B G 20B 13B G 2A 20A G 16A 5C G 18C 16D G 11C 8B G
Deep Beeline,Bee Line,One,Normal,54,7129,75,19D 7A G 12C 19A G 12D 14A G 11C 14C G 9D 14B G 10C 5D G 1C 6D G 6C 11B G 13C 14D G 9C 13D G 15C 13B G 8C 11D G 1D 2A G 6A 5C G 9B 10D G 16D 3B G 16C 7B G 18C 4A G
Random,Deep Beeline,Two,Normal,51,7145,21,6B 19D G 3A 9A G 6C 14B G 4A 1C G 20C 13C G 10B 13A G 11C 16B G 12C 10C G 15B 1D G 10D 6D G 12B 20A G 17D 2C G 11C 8A G 12D 2B G 11D 17A G 5A 11A G 16D 5C G
Monte Carlo Beeline,Kitty Corner,One,Normal,42,7072,3,1D 18A G 13A 7D G 2A 8A G 3A 20C G 15B 19A G 14A 3B G 20A 9A G 4A 16A G 1B 17A G 12A 15D G 5A 10A G 13C 12C G 7B 13B G 14C 11C G
Tile Skipper,Monte Carlo Beeline,Two,Normal,51,7189,79,20D 12B G 3C 6B G 6C 14D G 9C 1A G 2B 1B G 18B 2C G 4B 1C G 13A 4C G 1D 18C G 5A 7A G 10A 16D G 11B 4A G 7B 11C G 10C 9D G 19D 14B G 10B 17C G 17A 10B G
Deep Beeline,Barricade,One,Normal,54,7084,3,1D 2A G 1A 18C G 6C 6A G 15B 4A G 13C 5C G 4B 18A G 3A 3C G 3D 20D G 15A 4D G 6D 13A G 8A 9D G 17A 12A G 5B 12C G 14D 16A G 17B 19B G 11B 16B G 16D 11C G 5B 10B G
Deep Beeline,Kitty Corner,Two,Normal,48,7248,46,12C 5A G 1A 12A G 18A 2A G 7A 3A G 19A 11A G 6A 11C G 17A 4A G 9A 15B G 14D 4B G 4B 19D G 10C 5C G 6B 14B G 16A 11B G 11D 16C G 13B 5A G 11A 20A G
Bee Line,Monte Carlo Beeline,Two,Normal,42,7173,47,12D 14D G 10C 16B G 6D 2A G 3A 5B G 1A 13B G 5D 11B G 1B 10A G 1C 16C G 6C 6A G 13C 5A G 20D 15C G 20A 15B G 20C 18B G 19B 8A G
Barricade,Deep Beeline,One,Normal,81,3337,66,17C 17B G 14A 14B G 14C 16D G 13C 13A G 9B 1C G 1D 1A G 6D 18A G 4D 6C G 3C 10A G 9A 18C G 2D 7A G 5A 7B G 7C 11B G 4B 3B G 11A 10D G 8A 20D G 6B 2C G 17D 15D G 8D 15A G 14A 17C G 6B 4B G 7D 14B G 2D 8A G 8A 12D G 8C 8A G 7A 13D G 20C 20D G
Monte Carlo Beeline,Random,One,Normal,57,8012,46,12C 15B G 18C 18B G 2D 17D G 17C 13B G 14B 18C G 3D 17A G 3A 1C G 1C 18D G 15D 10B G 8C 13A G 10C 7A G 4A 5D G 20C 4C G 20B 16A G 11C 17C G 1D 9B G 16C 1B G 15C 11A G 11D 6A G
Random,Monte Carlo Beeline,Two,Normal,54,8559,38,10C 12C G 11A 18C G 6C 11D G 13D 12D G 7A 17B G 14D 17C G 14C 16C G 17A 5B G 16B 20B G 9A 14C G 1A 10D G 2D 8D G 3D 2C G 20C 8C G 5A 15D G 19A 18A G 5C 4D G 3C 17C G
Deep Beeline,Random,One,Normal,57,1723,41,11B 11A G 11C 9A G 20A 4C G 12B 5D G 9D 14D G 16D 7D G 2D 10B G 19D 15C G 14B 18A G 6B 8A G 17A 2C G 18A 3D G 13D 7A G 12C 18C G 5C 16D G 11C 17B G 1D 12B G 17D 3B G 3A 1B G
Monte Carlo Beeline,Barricade,One,Normal,60,10236,46,12C 12B G 12A 3B G 8A 3A G 4B 17C G 5C 2B G 5A 7A G 10C 10D G 17A 12D G 9B 13D G 18C 18B G 14C 10A G 7B 20D G 19A 15B G 6C 2D G 1A 14A G 15D 19C G 16B 4A G 3C 11A G 11B 3D G 3A 20B G
Monte Carlo Beeline,Deep Beeline,One,Normal,57,10765,46,12C 12B G 15A 12D G 7C 13A G 17D 15C G 18A 7A G 3B 8D G 5A 17A G 6A 11C G 2A 8A G 20D 20B G 6C 19B G 11D 4A G 1A 6D G 20A 9C G 1B 6D G 4C 10C G 14B 19D G 19C 9D G 9A 19A G
Monte Carlo Beeline,Bee Line,One,Normal,54,3639,33,9B 20A G 20B 12A G 1A 3A G 7A 12B G 7D 17A G 17D 3C G 8A 4B G 15D 10A G 5C 4A G 14B 19D G 10B 2D G 2A 11C G 11B 9C G 20D 10C G 14C 20C G 11D 13D G 15B 16D G 20A 19D G
Barricade,Monte Carlo Beeline,Two,Normal,75,11118,46,12C 12B G 10D 14B G 12A 10B G 5B 5A G 1B 13C G 9D 4B G 9A 9C G 8A 8D G 6C 14D G 11A 7A G 2C 7B G 4A 19C G 4D 17B G 20B 18A G 16C 1D G 19B 3B G 2D 19A G 16B 3B G 2C 12B G 6B 10C G 12A 9C G 3D 6D G 9A 17B G 19C 2B G 4D 8A G
Deep Beeline,Monte Carlo Beeline,Two,Normal,81,4440,61,16B 16A G 4B 20C G 1A 12C G 15B 7D G 10D 8A G 14C 8B G 6A 12B G 20A 15A G 12D 15C G 17A 10B G 3A 18B G 10A 17C G 3C 5D G 13B 9C G 18C 2A G 9D 18D G 9B 10C G 19C 14B G 18C 13A G 13A 9A G 16B 6C G 18B 3C G 9C 10A G 14B 17C G 18A 8B G 14C 18C G 9A 3C G
Bee Line,Kitty Corner,One,Normal,42,100,9,3B 1A G 2A 8D G 20B 3A G 8A 9D G 4B 13A G 18A 9A G 4A 8B G 3D 19A G 19C 1B G 1C 4C G 14D 1C G 8C 10D G 17D 15D G 18D 11D G
Random,Tile Skipper,Two,Normal,48,100,8,3A 20D G 6B 13D G 13D 6C G 1A 15C G 8C 2B G 2C 1D G 13B 4B G 1B 17A G 11B 2A G 4C 17C G 12A 7A G 7D 9C G 13D 4A G 9A 3B G 4D 9D G 9B 13D G
Random,Kitty Corner,One,Normal,54,100,72,19A 11A G 6A 9D G 16D 1A G 5A 14B G 4B 4A G 9A 8A G 1D 5C G 5B 10C G 7A 5B G 6D 17A G 7D 6C G 11B 20C G 20D 6C G 5B 12C G 14B 9B G 6D 17D G 19B 5C G 15B 4B G
Barricade,Random,One,Normal,72,105,61,16B 10B G 5A 5B G 5C 2A G 5A 2B G 2C 6D G 16C 2D G 5D 12B G 13A 6A G 15A 18D G 18D 14A G 19D 11A G 9D 11C G 20A 3A G 7B 8A G 12C 5A G 20D 14B G 8D 15B G 13A 8B G 14D 18D G 5A 4D G 17A 19C G 18D 14D G 17B 13D G 6D 3B G
Kitty Corner,Barricade,Two,Normal,57,100,24,7A 3C G 7B 2A G 3A 2B G 2C 4A G 9A 2D G 3B 14A G 3D 8C G 12B 14D G 14D 11B G 8A 14D G 3D 12A G 19C 7C G 9D 19D G 11A 14A G 15A 11D G 6B 16B G 5C 15C G 16A 4A G 4B 16C G
Tile Skipper,Random,One,Normal,60,120,79,20D 11D G 4D 6B G 6C 15C G 5B 1A G 2B 14B G 11D 2C G 4B 14A G 14B 1B G 1C 17D G 11B 3B G 3D 5A G 7D 4C G 7A 18C G 17D 5D G 8A 10A G 14B 8B G 12D 12A G 13C 13A G 18B 7C G 16A 19A G
Barricade,Tile Skipper,One,Normal,66,110,10,3C 20D G 6B 8A G 6A 6C G 1A 1B G 1C 2B G 2C 1D G 2A 4B G 4C 20B G 7D 7A G 9A 20C G 16B 10A G 5D 5A G 10C 9D G 7B 11C G 14B 9B G 12A 16D G 14D 12D G 13C 18D G 18A 12A G 13C 19C G 14C 12A G 19D 18C G
Tile Skipper,Barricade,Two,Normal,63,139,79,20D 16B G 20A 6B G 6C 6A G 11D 1A G 2B 1B G 1C 2C G 4B 1D G 15A 4C G 7A 15D G 17A 8C G 7D 17D G 12C 3C G 7B 8B G 9D 5D G 8D 10C G 8A 9A G 11B 4D G 10A 13A G 9B 14B G 16B 14A G 14D 13C G
Kitty Corner,Random,Two,Normal,45,714,32,9A 13B G 16D 4A G 5A 6A G 18B 1A G 2A 8B G 20D 3A G 14A 11D G 2B 19A G 14C 18A G 3C 3B G 3B 15D G 20B 2D G 9D 6C G 17D 4C G 12B 12C G
Random,Barricade,Two,Normal,51,805,6,2C 5D G 2A 3A G 16B 7D G 3D 20A G 16B 3B G 3C 8C G 19B 8A G 2B 9C G 14B 12B G 9A 1D G 13A 14A G 6C 8D G 1C 5B G 9B 20A G 1C 14D G 19C 6B G 18A 11B G
Bee Line,Barricade,Two,Normal,48,815,20,6A 5C G 6B 3C G 6C 1D G 15B 8B G 12C 6D G 8D 2B G 17A 13D G 5B 12D G 19B 15A G 16C 7A G 7D 16A G 16B 2A G 17C 17B G 4A 18B G 2C 18A G 9A 3B G
Barricade,Kitty Corner,One,Normal,72,941,19,5D 16A G 11A 11B G 11C 6A G 1A 1B G 1C 5A G 4A 1D G 4B 4C G 16D 9D G 17B 5B G 5C 10D G 17C 4D G 11A 20B G 20D 4C G 11D 9A G 9B 17D G 6A 13C G 13A 15D G 5C 17A G 18B 8D G 16D 19B G 19A 15C G 16A 19B G 8A 15B G 8B 19B G
